,count,mean,std,min,25%,50%,75%,max
0de822bddc1dd72a3230320f51b10b9f7a509869,6.0,0.1560409287682015,0.20029729209628253,0.0,0.01652892561983471,0.09555785123966942,0.19318181818181818,0.5292207792207791
0e5e2419246434693bfda4a7c0c42bf8f6a75339,6.0,0.02712121212121212,0.058381522794945566,0.0,0.0,0.0,0.012954545454545455,0.14545454545454545
0e874cd0ec2bac9c0fde37da1d71d9f9c0456023,6.0,0.12627409372052092,0.10815659495230007,0.03571428571428571,0.05009775171065494,0.08055465044712357,0.18731045681400293,0.297979797979798
0ebaaad003868565710d1724cb582f41ed3aa598,6.0,0.10748510748510748,0.06486894034632165,0.0,0.09178321678321678,0.10275835275835275,0.15277777777777776,0.18181818181818182
0f88be4b4d0a31605c539532fce08ed600190170,6.0,0.07362664608471735,0.06272134714740883,0.024691358024691357,0.027576197387518143,0.05439005439005439,0.09163059163059163,0.18560606060606058
0fc86b6a1afaad8cc203fac7e27c55097c310937,6.0,0.13582251082251084,0.1463494009166646,0.0,0.008658008658008658,0.10984848484848486,0.23133116883116883,0.34848484848484845
107e619e6f2a5a39e729d6ffaa91b43d2be99edf,6.0,0.17075572894538416,0.17160614040619354,0.021645021645021648,0.03479064039408867,0.10352147852147853,0.3240821678321678,0.3863636363636364
11a155325f353f226a2e2f1ac11eb3aa5351b146,6.0,0.03085912769707236,0.052442347340566686,0.0,0.0,0.004722550177095631,0.03496997074072173,0.1322314049586777
1390c5e2235f7bf89d0e6af7570654c3fa81a50e,6.0,0.46517649885083817,0.1279027127973298,0.22793148880105402,0.4586894586894587,0.47969895028718557,0.5407754010695187,0.5909090909090909
139c29eaf2bf6ea4e53e4a9f895ad1199b063548,6.0,0.10802405187924123,0.10213277656859936,0.0,0.05160984848484848,0.07954545454545454,0.13941040843214755,0.2873900293255132
15a781a47074cd944066e0eae974606082fc9788,6.0,0.00808080808080808,0.019793856507338812,0.0,0.0,0.0,0.0,0.048484848484848485
15b943b08735673bf26c83a3211e0dcdbe4014e0,6.0,0.16604351221664054,0.09851456570276626,0.0,0.13139204545454547,0.17580213903743314,0.23752228163992867,0.2699724517906336
15c790d885b3c3fbf73e766b09fe14cb31b34d63,6.0,0.1200601566455225,0.1001390532897396,0.024390243902439025,0.054945054945054944,0.08391608391608392,0.16883116883116883,0.2857142857142857
1617cb7fffc171ccfb7a8a377fb8ed9188bebe0d,6.0,0.013591800356506237,0.02395126016095956,0.0,0.0,0.0,0.017045454545454544,0.058823529411764705
1655907b46332e9bf59fd3792dffea88f661da4d,6.0,0.15199497232165107,0.20716699507703654,0.0,0.02707552049657313,0.08732057416267944,0.15399686520376177,0.554112554112554
1697b3ab314a9d0523a560fb62094ecc8b34c55f,6.0,0.12484799472253572,0.11514381329948147,0.0,0.0654258532165509,0.1020021645021645,0.14438795853269537,0.3333333333333333
16d9298309705bb8ce82f1f11aa45a893548b88a,6.0,0.1962925905065188,0.18662305827803735,0.0,0.0530898764843719,0.1793831168831169,0.2860709366391184,0.48636363636363633
16f05fc1b167b79d431c60e7690dbf8f42a6490b,5.0,0.1412121212121212,0.1402739023367058,0.0,0.0,0.14545454545454545,0.2727272727272727,0.2878787878787879
1933eef337e0dad01d6f7dadc966c42abda9d7a5,6.0,0.12931938468109322,0.1849889548192712,0.0,0.0033361134278565474,0.04563326581675206,0.18311688311688312,0.46646795827123694
198314c2ae4294f0607d2c85c1e50817f69c6613,6.0,0.015151515151515152,0.037113480951260276,0.0,0.0,0.0,0.0,0.09090909090909091
199166168078f1058210fb1ed2f424a0fd37b7cf,6.0,0.06806402842208469,0.07841179469430257,0.0,0.002635046113306983,0.045674132630654375,0.11760461760461761,0.18716577540106952
19a941d7bba8f42a286f5249358a6e49d06101cc,6.0,0.20788863477542727,0.1896269228416184,0.030303030303030304,0.04989279588336192,0.17045454545454547,0.3174242424242424,0.5
1a676b4c17bf88842f0bb342f6a115f5bf3abba9,6.0,0.005050505050505051,0.012371160317086757,0.0,0.0,0.0,0.0,0.030303030303030304
1ad9edc00d9ebb99dd584bc7702d51428456e6db,6.0,0.2229777273627541,0.2044582127441502,0.026446280991735537,0.08841354723707666,0.13434343434343435,0.37626262626262624,0.5127272727272727
1b36a93c5733420b1086dbf81bc1e2af6678e411,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1daf3808a0069a2ee28993bb7b4358f05d35d5d4,6.0,0.15369924829557516,0.10721028149867536,0.03162055335968379,0.07340772999455633,0.13695413487355027,0.2325693374422188,0.3
1f6649cfa736c67eb2271da4a3afea2c55db34e6,1.0,0.7727272727272726,,0.7727272727272726,0.7727272727272726,0.7727272727272726,0.7727272727272726,0.7727272727272726
20c9374598da999068e755c6651799d960f81954,6.0,0.06477969001069238,0.0794297117836096,0.0,0.0028089887640449437,0.0319337670017741,0.1175613038277512,0.18560606060606064
20ece659e4a299b8be3c7d42aadc6edbdf358d08,6.0,0.0105593136446131,0.016882523100815817,0.0,0.0,0.0,0.018808777429467086,0.03827751196172249
21dab4c1463f923623b244ac4c19f58c41bc46bc,6.0,0.01766233766233766,0.029744512824680817,0.0,0.0,0.0,0.02590909090909091,0.07142857142857142
223e47f9cba0cfb0c1fd36160189bdcdd5fb3ae0,6.0,0.015271425390136525,0.030099063422680202,0.0,0.0,0.0,0.012295081967213115,0.07523510971786833
24d8a641417c3d9b096f69b4afc2f647c5dc1265,6.0,0.13195520374203762,0.14379805831009557,0.0,0.05613275613275613,0.10042735042735043,0.13159567705022251,0.40752351097178685
250f90922642dce6892783fe11a3cbaf5e917cb1,6.0,0.030188439011968424,0.06991033704083038,0.0,0.0,0.0,0.0063025210084033615,0.17272727272727273
25fe012692240da59936ab2cd702848f6ab41d7f,6.0,0.0860804544599011,0.10041831867453155,0.0,0.002635046113306983,0.05851684547336722,0.14439197166469894,0.24242424242424243
260bb5e515632f23d4a975dca9caff206e84bb87,6.0,0.13345366303694392,0.14748378959926972,0.03225806451612903,0.0478958381771681,0.06775108949021993,0.1485000506739637,0.41626794258373206
26455cd1ecb5229a5e1d69f5c4c845da30ed54c9,6.0,0.03168044077134986,0.07760091471627148,0.0,0.0,0.0,0.0,0.19008264462809918
270e0b07846ed7becbdb27ff75dffe53de21d3e0,6.0,0.11007437060841636,0.1387320592633332,0.0,0.010351035103510351,0.04342934293429343,0.2129446640316206,0.304812834224599
277a52b85746c8b6ed956104bcc81523056b5633,6.0,0.037209302325581395,0.0802915186122422,0.0,0.0,0.0,0.01744186046511628,0.2
27f00efeac6eafc4281f76529fd10d11c1827f52,1.0,0.5,,0.5,0.5,0.5,0.5,0.5
2892d3dbc857f6742361415ebd37d0dde3eeb077,6.0,0.11694778688863372,0.08012689858387938,0.0,0.06926406926406928,0.13034454130344544,0.15930105853051063,0.2231404958677686
2ac9c3d2e2b75c154ab4ea8cc2bad9087497e779,6.0,0.01948051948051948,0.04771733265162035,0.0,0.0,0.0,0.0,0.11688311688311688
2adc3e45fc704d8286cf0b39376b823871ed8484,6.0,0.021103896103896107,0.037061371883444195,0.0,0.0,0.0,0.026785714285714284,0.09090909090909091
2c22b20e671dbf5ab6f9c84da21690f72cbed8ef,6.0,0.16788313663313667,0.1740133149581951,0.0,0.048998298998298995,0.10467657342657342,0.2684659090909091,0.4444444444444444
2c590c72ae298d0eb8d06d1eec09a191fb0dd949,6.0,0.12657496445121005,0.19044043757198478,0.0,0.0047169811320754715,0.03921452652747383,0.16201946873453227,0.48484848484848486
2d1e7e329d49709107b3cc3a54e79ecd10734d88,6.0,0.04622202416320064,0.10617905979086104,0.0,0.0,0.0,0.011029411764705881,0.26262626262626265
2d7848bb411c2d1dfe75ddd2c095195b42110776,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2d8ae2ab222603a73f98853020208a89c7cef84d,6.0,0.027849927849927847,0.05717018018334152,0.0,0.0,0.0,0.01818181818181818,0.14285714285714285
2e26f875a0ef7b1f5682286d9dd0543997d7c42c,6.0,0.07649202649202648,0.09246899018305942,0.0,0.009615384615384616,0.055594405594405594,0.09393939393939393,0.24675324675324675
2e5d899ce757dacb028d693fd162f019e1d137b9,5.0,0.061151575697030246,0.09529078543740595,0.0,0.0,0.011188811188811189,0.07142857142857142,0.2231404958677686
2fcd57e994ce4e99ea705980aa0f47d3307e3ab7,6.0,0.04066694340666944,0.07897230450851589,0.0,0.0,0.00684931506849315,0.026151930261519303,0.2
3041a53686abd2d37493352be2b24a14c40071a8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3064ded73b27ebf4e4be83f9940854d520b6d6a9,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
31581b9b01d2fa566b8c69efc227c6bd676e574e,6.0,0.04222045011518696,0.07268023774065016,0.0,0.0,0.0,0.057416267942583726,0.17676767676767677
343ccf52c9595fbe9cbe44606f9d7903307e24a3,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347d33b6e5785dc56109485ce720e361d0a4a675,6.0,0.075164655964029,0.0677364948932175,0.0,0.0125,0.08257575757575758,0.12796143250688705,0.15360501567398122
34be5a53134a4e68dae61bf2fac1ba4c91030569,6.0,0.1707748198100206,0.11925965089896,0.04592314901593253,0.09872159090909091,0.1448116028708134,0.20379784688995212,0.3822843822843823
36705719323335eb34505b09f49cefde478d0252,6.0,0.006734006734006735,0.016494880422782344,0.0,0.0,0.0,0.0,0.04040404040404041
36e1da1b027e8da8c46ffbb07b0a8d1e7d197a86,6.0,0.09772687484084543,0.07585969610643467,0.0,0.047061011904761904,0.09577922077922078,0.15630570409982175,0.1875
3822f5f3419d90d1d6abd392e34252539867b977,6.0,0.10878021979497259,0.10210206939826734,0.0,0.037021732476277935,0.07693602693602694,0.1997159090909091,0.23444976076555027
38a2e1976989130b93cd07a1336fb4a7f6d78ccd,6.0,0.23989429902742596,0.2573171904606452,0.03636363636363637,0.08199643493761141,0.1621212121212121,0.25909090909090904,0.7320574162679424
38da134c1fae87f8777176da8840445f10def983,6.0,0.04833746315366721,0.0403608083543884,0.0,0.01427061310782241,0.05884425651867513,0.0694037145650049,0.1
3932b8c4b8eceb9304e1273203288b7344a72e1c,6.0,0.09244320741646944,0.09741345323928943,0.0,0.007352941176470588,0.0861344537815126,0.144185360094451,0.2377622377622378
39d054a15ed725d77edf691e802c5b3222f42c9f,6.0,0.08122608068260243,0.10334091433225524,0.0,0.007196969696969697,0.030204216073781293,0.16618435911914176,0.2159090909090909
39f90f24f85a2f93c9d839d03aba91f924f421b8,1.0,0.8311688311688312,,0.8311688311688312,0.8311688311688312,0.8311688311688312,0.8311688311688312,0.8311688311688312
3d5924dc0067c7236dc1c9317ce16d9c52cd3c14,6.0,0.14900342712842715,0.10236631694450127,0.028787878787878793,0.05677083333333333,0.16536796536796539,0.22711038961038965,0.26623376623376627
3e11348b68914f93fc74cde47fbcf05cc4b2867d,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3e153ba5e93176a5402d30722e402771b771bf55,6.0,0.09355948072525612,0.14857201517127175,0.0,0.0,0.0036730945821854912,0.15825365959055798,0.34545454545454546
406d5a7eb8631d2290294c40711318b956ed54fd,6.0,0.014450056116722782,0.02590852025517067,0.0,0.0,0.0,0.017045454545454544,0.06397306397306397
409cbf4bc16c594da820d29c743f14a10e7919f1,6.0,0.025505426846708517,0.026733309833684438,0.0,0.004098360655737705,0.019216005058031886,0.0418732782369146,0.06611570247933884
4128c27a816942a5871946e8691a7183b59429a9,6.0,0.09735399204814099,0.04700325916899275,0.026434558349451968,0.06742424242424243,0.10848484848484849,0.1344034090909091,0.14393939393939395
42fe0cd21665026551f4802887b10b11b48e883a,6.0,0.07495579363428333,0.09414820490338949,0.0,0.0,0.03588516746411483,0.139484085708342,0.2159090909090909
432d6f1cb419a77afaef67325d541f506d80cec7,6.0,0.003510716925351072,0.008599465098462747,0.0,0.0,0.0,0.0,0.02106430155210643
43ddbe9de85fe609a1ecc56a76dbcddb0f52d8c1,6.0,0.05630351814458817,0.08019946342035197,0.0,0.003048780487804878,0.028824833702882482,0.06414956011730205,0.20979020979020982
444500e9b1f9ba58a2d0653d8ccdb0cf46debca7,6.0,0.011206896551724138,0.020217309309583747,0.0,0.0,0.0,0.01293103448275862,0.05
4542f79f46c1e57daf32196b082986d08d6addda,6.0,0.02561035455772298,0.04656916539085006,0.0,0.0,0.0,0.028708133971291863,0.11538461538461539
469ce5ae9862c2ae31c75a1404a8b03af40db5ba,6.0,0.06300752624282036,0.03825139529901317,0.006111535523300229,0.04659090909090909,0.058333333333333334,0.0906926406926407,0.1111111111111111
4a181b8a0daafd8c1c8b971d48fb20139cc2e58e,6.0,0.27189722311406456,0.27137649930282154,0.03324287652645862,0.16136363636363638,0.20554445554445555,0.226993006993007,0.806272330289797
4b1bdce4f691e61e6694450ed8852dd984473389,5.0,0.14406926406926407,0.1417173472986457,0.0,0.03636363636363636,0.1038961038961039,0.24675324675324675,0.3333333333333333
4b8cafbb2f0acbe010290da14340378e9c684d75,6.0,0.1026659164590199,0.056807805947714944,0.055944055944055944,0.06583072100313479,0.0877742946708464,0.1090909090909091,0.20979020979020982
4bd4ddb37919a922702876e6b4117164cebbd9c3,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
4be2bd63e16a633b451b15c7c4721b46d35da827,6.0,0.30859982928948443,0.1597729431689675,0.0,0.2987012987012987,0.3693806193806194,0.3956173137207619,0.43333333333333335
4c0e060545d21fcedf84f937c59a97bbc71a69e3,6.0,0.038915410456912436,0.056373562477259054,0.0,0.0,0.005509641873278237,0.08067689885871704,0.11857707509881424
4c948f488d593c3e166696d2b6f6347110516450,6.0,0.19105903355903353,0.10968861224174144,0.059940059940059943,0.14109848484848486,0.16856060606060608,0.21727272727272728,0.38383838383838376
4d304d0fc8d7287703d7e1350a77470f66984e3a,6.0,0.11937362221257204,0.1325322376221906,0.0073461891643709825,0.04489028213166144,0.07665556426332289,0.13058035714285715,0.37272727272727274
4d3e16e24096cd5e30e393ecb9f049662806f603,6.0,0.048052224842506173,0.0618333164586085,0.0,0.0,0.018774703557312252,0.09762264589630318,0.13311688311688313
4e6375572baa7b596e96b115bbff4f03ff44ed9a,6.0,0.01075268817204301,0.016657992886913622,0.0,0.0,0.0,0.024193548387096774,0.03225806451612903
4ee624ba618e49234700248189f5f77acf310f5a,6.0,0.015361952861952863,0.03238252794607953,0.0,0.0,0.0,0.008522727272727272,0.08080808080808081
50a9d11d5eaae9d4ded85ab934739b0729868a9b,6.0,0.37680814555814557,0.21880580453051895,0.20454545454545456,0.25112907925407923,0.27481060606060603,0.4329545454545455,0.7777777777777778
50fa24df3a840e16ab9aac65494fb39960a78ac3,6.0,0.037156612857547434,0.08030260956314675,0.0,0.0,0.0,0.017204757858963467,0.2
542af3c2f80579d059d762834b7c212e25ee3e33,6.0,0.08956292245765929,0.11807002953707728,0.0,0.001893939393939394,0.0395021645021645,0.14345522898154475,0.2909090909090909
556833fe62464359391055ea2e18e848d48ad897,6.0,0.2896263502000717,0.14755168981901998,0.08660570199031736,0.19805194805194803,0.28546924773339866,0.3938805367773181,0.48128342245989303
55c22b2f9d6817c1fe72d44c330abca86d474e26,6.0,0.10386610802353595,0.16858801546608443,0.0,0.0,0.04235537190082645,0.09909976387249116,0.43458980044345885
57ee738221009ddeee88e1636ea1d3cc0e9985c5,6.0,0.029090909090909087,0.058181818181818175,0.0,0.0,0.0,0.02181818181818182,0.14545454545454545
58247ed7f5f7ef58de87e5c75e111bb8c1319e5f,6.0,0.04072289156626506,0.06747246122427215,0.0,0.0,0.0,0.06325301204819277,0.16
585e11bbcd145d378d188bde0220988e63005f64,6.0,0.05592992865720139,0.06096409546282388,0.0,0.030991735537190084,0.03305785123966942,0.05808963763509218,0.17272727272727273
5950ad0df7ed21fc66a3af04ed8cb667e6051a02,6.0,0.014965443912812335,0.019376914739087873,0.0,0.0,0.005555555555555556,0.031485911749069645,0.04040404040404041
5a88a68dbd6e3787f79323650ab8bc39cd043192,6.0,0.1592741710705287,0.15761730786272432,0.0,0.03594408488862131,0.13154726068633354,0.24242424242424243,0.4090909090909091
5bd06d8ef939a24e4be9a8a295565db039cfb173,6.0,0.09244554230608996,0.05929402039858566,0.0,0.05916927899686521,0.10571229536746778,0.13606654783125371,0.1534090909090909
5be9cd1cda5d6b1980de1fd652ef4229e3eb8577,6.0,0.0707978967736929,0.07538827014531092,0.0,0.005865102639296188,0.052063111808682005,0.13793504830636716,0.16363636363636364
5c687dece2a95d9523cd5a32fc08c4818c0997e3,6.0,0.14560680332739157,0.1670617703862136,0.0,0.027406417112299467,0.11238859180035651,0.1787878787878788,0.4488636363636364
5d62f611d889cb7019dd0fc8cf9ef3b15a83c810,6.0,0.0048484848484848485,0.01187631390440329,0.0,0.0,0.0,0.0,0.02909090909090909
5e2ba60bf6ae614bec98f4bde693868ba49a559e,6.0,0.04915123456790124,0.0664538722075499,0.0,0.0,0.021780303030303035,0.07566287878787879,0.164983164983165
5f696a4f439ae9f07efbb9de1a05465fb9a33565,6.0,0.11099529125844916,0.10436543312935304,0.0,0.015789473684210527,0.11680622009569379,0.18181818181818185,0.24675324675324675
6144b2ccc7cad06963c6033a19657dd7e935b237,3.0,0.09292929292929293,0.09395568447865443,0.0,0.045454545454545456,0.09090909090909091,0.1393939393939394,0.1878787878787879
61462cc7f58a084c8e51fbd9ba9623cd545132ad,6.0,0.04792678448592427,0.07568816878892877,0.0,0.0,0.018518518518518517,0.051048115564244594,0.19480519480519481
62c9c37ab7a39714cac0dde9affe3bd38751d13a,6.0,0.018518518518518517,0.04536092116265144,0.0,0.0,0.0,0.0,0.1111111111111111
63f4115bbb9423cfd4cbababe99e05ccf5cce205,1.0,0.5010570824524312,,0.5010570824524312,0.5010570824524312,0.5010570824524312,0.5010570824524312,0.5010570824524312
6441d968337ce853fb844b4be2360a7680bd3d3d,6.0,0.06549127640036731,0.08311375879109158,0.0,0.005509641873278237,0.028292011019283747,0.1109090909090909,0.2
6507e9a59c7760b7c7d8d0a3a16ba7eeb9e1ba64,6.0,0.038148225314000715,0.05649331780345201,0.0,0.0,0.0036730945821854912,0.07975862521317068,0.11764705882352941
65fadf52b477dfc365a46cb400d773792dcb3341,6.0,0.15072043296144774,0.15461213032401253,0.0,0.012987012987012988,0.1306572215663125,0.2666273120818575,0.35729386892177584
6605b28f4160ac2ecd5ed4dec5a815d066f309b3,6.0,0.073207619675011,0.058314354507285636,0.0,0.05100461133069829,0.058259222661396576,0.09062500000000001,0.17272727272727276
6663a4284c794ea4550e61af7191209e73045a86,6.0,0.05169213502546837,0.0770732145055694,0.0,0.006734006734006735,0.030076405076405077,0.042395104895104896,0.20454545454545456
66c9b4c37d28677a10b2259a87fcacfd63dbd9a0,6.0,0.07427213309566251,0.0947908904767068,0.0,0.0,0.030303030303030304,0.15151515151515152,0.20320855614973266
66e8f980b419372422e7a90d1913393cfbc8808a,1.0,0.2699724517906336,,0.2699724517906336,0.2699724517906336,0.2699724517906336,0.2699724517906336,0.2699724517906336
67aaf2c30b90ae3ed9eb57c5c86d88bc439f0930,6.0,0.3000208723246555,0.18621864774871855,0.05555555555555555,0.23201581027667986,0.24473662982979755,0.3884930005059875,0.5909090909090909
683d30cf12add9df08c8250cfd9b8153ff0acd3e,6.0,0.08328914141414141,0.09429460097296531,0.0,0.013494318181818182,0.059564393939393945,0.11628787878787879,0.24727272727272726
68b0463b34364f614b76a8a97ac7c98b37916506,6.0,0.10805293191656828,0.11651142237212282,0.0,0.010416666666666666,0.08281680440771351,0.1770956316410862,0.2878787878787879
6923d2c4a9b794f7653cdc3c892b733d71da9af5,6.0,0.08408631772268137,0.12406886739365586,0.0,0.0,0.013774104683195593,0.1487052341597796,0.2878787878787879
69b307789e8a056939d00817344cff7b2c6a801f,6.0,0.2324207814835042,0.2008153674572516,0.03055141579731744,0.07632411067193676,0.19151515151515153,0.3606601731601732,0.5259740259740261
69c72846174d65b49ebdd1cb6a25f0e2781d262c,6.0,0.0013619339462036092,0.003336043231573957,0.0,0.0,0.0,0.0,0.008171603677221655
6b36b01b915e6699622925a14d422694d6194be0,6.0,0.10358657327996951,0.14330120376418232,0.0,0.0047169811320754715,0.027615780445969122,0.1838068181818182,0.3333333333333333
6bb42c027ec626db7c9c78943666e00a0846903a,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6bdc06fda22c35736f923f79caf364818c92242a,6.0,0.10098755411255411,0.17126631390921576,0.0,0.0,0.015625,0.11495535714285714,0.4318181818181818
6c461bf548b9c9d93287748945b41d2251965d93,6.0,0.2965309046830786,0.13828898462636663,0.1111111111111111,0.21320658508158508,0.29042832167832167,0.37485589591567847,0.4967532467532468
6ca0204ff8eea819742c218f58750954f2f2268a,6.0,0.006379585326953748,0.015626728821583273,0.0,0.0,0.0,0.0,0.03827751196172249
6d5aaa9492af40790519b44d5062cc519c34f643,6.0,0.03580867968219747,0.05665172221869545,0.0,0.0,0.010869565217391304,0.04179841897233202,0.1446280991735537
6d763f06e966f577fbcdec420126b548c6e079f3,6.0,0.06959682302126372,0.07139309420852913,0.0,0.018151118615449557,0.045981554677206854,0.12121212121212122,0.17045454545454547
6db5438b3419df449f02fef8ae541ad4c3e972cf,6.0,0.043966450216450216,0.04789794055268304,0.0,0.001893939393939394,0.03409090909090909,0.0808982683982684,0.10795454545454546
6e187a8a1e51badcb72f58aa711583db4f2d3393,6.0,0.08378955652987218,0.1301558966999938,0.0,0.007575757575757576,0.044563279857397504,0.06792095995826268,0.3426573426573427
6e2f133cfae940ff672310c4ff824c7ef8eddf5b,6.0,0.12420318650729652,0.12577398652205646,0.02247191011235955,0.04310207336523126,0.07992424242424243,0.15056818181818182,0.35795454545454547
6e4e0168083716fe8b485ddb5ddc86d02ebaae6f,6.0,0.056313131313131315,0.07099203040326056,0.0,0.0,0.024242424242424242,0.12007575757575759,0.14545454545454545
6fc87d4f53fe81c4bd7a3d4b3c53ac521ba7c6d3,6.0,0.10672989931416899,0.13182850967831689,0.0,0.01651831314752663,0.06623376623376623,0.13454545454545455,0.35064935064935066
713c5dddd704f0ddc8f58ea00009c7aba94363f6,6.0,0.0720292252550317,0.09901309020574814,0.0,0.003205128205128205,0.022220533090098304,0.12055335968379446,0.2375366568914956
713df1cac37576e434673406ef25ccefacf3ae42,6.0,0.032031857031857035,0.04422891370580346,0.0,0.0,0.015151515151515152,0.045075757575757575,0.11188811188811189
71fe42a113dd697e5b2febb2d566d6f80d376d03,6.0,0.041652668405824086,0.05634144702143115,0.0,0.00487012987012987,0.025869291998324256,0.044049364613880745,0.15019762845849802
736f3aaa60c9d0eaab53014dd997f5c90600091f,6.0,0.021171276306064496,0.04614302689390244,0.0,0.0,0.0,0.009146341463414635,0.11483253588516745
737a7201f8108e07db06622a15ebc3a749e50f3e,6.0,0.06314333814333815,0.07447848126958918,0.0,0.00909090909090909,0.04902597402597403,0.07602813852813853,0.2
74a099cc415506833fc2b1b731514bd28ac8098f,6.0,0.08131313131313132,0.1021033014896393,0.0,0.0,0.03598484848484849,0.16799242424242425,0.21590909090909094
752ac65f19eb98c6987504a1382f382be9b25d76,6.0,0.06047658519032565,0.04023754772622115,0.0,0.034707764669596734,0.07095959595959596,0.08977272727272728,0.10227272727272728
76d73dd6aeff425bfefdd46f36c07ab5e12bc561,6.0,0.09415584415584416,0.14760413020817448,0.0,0.0,0.0,0.18506493506493507,0.31818181818181823
76e5bea3c4541fc766a846f0c38cf2039d386777,6.0,0.0973365038150827,0.10813674370965712,0.0,0.004722550177095631,0.08183567274476365,0.1539638812366085,0.26332288401253917
774cf3671ebe5091f067b093a88ad67c0d9c1f93,6.0,0.08796874421874423,0.08734016335947413,0.0,0.017482517482517484,0.0760905760905761,0.13561958874458874,0.2222222222222222
782609f05e6b3ee3cc234474e3e072029fc9a9db,6.0,0.0992660599483714,0.10421899962324215,0.0,0.022125898156825995,0.06477272727272727,0.17229864433811803,0.25
7898f7da218b0f5200fb859306a3262df425f955,6.0,0.018985582318915655,0.021627610434134074,0.0,0.0,0.014545454545454545,0.03505050505050505,0.04778554778554779
7a42f9b84fd3650124336c71bb93e1a69d8185ca,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7a9afe398c11e435a6d7fd72619249adeb381e2f,6.0,0.016025641025641028,0.030809268822302352,0.0,0.0,0.0,0.014423076923076924,0.07692307692307693
7adfe8a8f2ce49fabe8772d2c7d7deca8749b914,6.0,0.06572817551301158,0.0657357004046067,0.0,0.00819672131147541,0.05485498108448929,0.12363417832167833,0.14545454545454545
7b882877d83362844ed860059e5e2274b5e1aa6a,6.0,0.05061474005496588,0.03756909918368004,0.01676963812886143,0.02922544409613375,0.043560606060606064,0.0506198347107438,0.12237762237762237
7c8aacb1a1b8db047ada8a5e719c07f94ba911c0,6.0,0.021800825593395256,0.029126927196316085,0.0,0.0,0.006578947368421052,0.047407120743034055,0.058823529411764705
7d0d034b66e61ddcb7f9c81b42fa9d6c790e2fe1,6.0,0.011111111111111112,0.02222222222222222,0.0,0.0,0.0,0.008333333333333333,0.05555555555555555
7dec407a0a131855a9137b0e04a6cc5b9cb8af66,6.0,0.0889372055511296,0.1258123988232282,0.0,0.0023014959723820483,0.02278481012658228,0.1506993006993007,0.29924242424242425
80ef8b175906556768725249bfe6689efaefc880,6.0,0.27767470624613483,0.2912584829004187,0.05565862708719852,0.08225108225108224,0.13203463203463203,0.4253246753246754,0.7575757575757576
8104778b1bd1b77512ff9909d781ad3440108d84,6.0,0.23487276612276617,0.2136681935123892,0.0,0.03835227272727273,0.2623106060606061,0.3812645687645688,0.5
81db814e40730e5f149c4c26551a6f86ce1b8e64,6.0,0.01346801346801347,0.03298976084556469,0.0,0.0,0.0,0.0,0.08080808080808081
