,count,mean,std,min,25%,50%,75%,max
1655907b46332e9bf59fd3792dffea88f661da4d,6.0,0.13228479675848095,0.22089968269222754,0.0,0.0,0.03501228501228502,0.13682432432432434,0.5645933014354066
1697b3ab314a9d0523a560fb62094ecc8b34c55f,6.0,0.062222129495691315,0.06936716636119945,0.0,0.0125,0.056183932346723045,0.06956923890063425,0.1889952153110048
16d9298309705bb8ce82f1f11aa45a893548b88a,6.0,0.039982013099929985,0.04421246048933033,0.0,0.005629691409507923,0.03209271615234918,0.0545343137254902,0.11688311688311688
16f05fc1b167b79d431c60e7690dbf8f42a6490b,5.0,0.03538461538461539,0.04913452130052712,0.0,0.0,0.0,0.07692307692307693,0.1
1933eef337e0dad01d6f7dadc966c42abda9d7a5,6.0,0.06884982967100578,0.1108294393388262,0.0,0.006993006993006993,0.036504779624045684,0.04814462872065519,0.2909090909090909
198314c2ae4294f0607d2c85c1e50817f69c6613,6.0,0.007575757575757576,0.018556740475630138,0.0,0.0,0.0,0.0,0.045454545454545456
199166168078f1058210fb1ed2f424a0fd37b7cf,6.0,0.06516174930497182,0.07397646127565653,0.0,0.0,0.055944055944055944,0.11295226512617819,0.1657754010695187
19a941d7bba8f42a286f5249358a6e49d06101cc,6.0,0.13510630413146138,0.20666532702741,0.0,0.018518518518518517,0.07870370370370369,0.10037878787878787,0.5471698113207547
1a676b4c17bf88842f0bb342f6a115f5bf3abba9,6.0,0.05757995981486694,0.0748512081588482,0.0,0.003189792663476874,0.02200458532695375,0.1015625,0.17647058823529413
1ad9edc00d9ebb99dd584bc7702d51428456e6db,6.0,0.07404931669637553,0.12902079015813658,0.0,0.0,0.0,0.09659090909090909,0.31550802139037437
1b36a93c5733420b1086dbf81bc1e2af6678e411,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
1daf3808a0069a2ee28993bb7b4358f05d35d5d4,6.0,0.10119805274558406,0.1526414593186559,0.0,0.0,0.0061633281972265025,0.21059154552153816,0.3181818181818182
1f6649cfa736c67eb2271da4a3afea2c55db34e6,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
20c9374598da999068e755c6651799d960f81954,6.0,0.012094257178526841,0.016981100100914782,0.0,0.0,0.0040858018386108275,0.01908835546475996,0.041666666666666664
20ece659e4a299b8be3c7d42aadc6edbdf358d08,6.0,0.010416666666666666,0.02551551815399144,0.0,0.0,0.0,0.0,0.0625
21dab4c1463f923623b244ac4c19f58c41bc46bc,6.0,0.02869261316806354,0.04052573819984707,0.0,0.0,0.009762050030506406,0.04435470922577951,0.1
223e47f9cba0cfb0c1fd36160189bdcdd5fb3ae0,6.0,0.025219264436336226,0.031699984912740176,0.0,0.0,0.013040238450074515,0.04402011922503726,0.07523510971786833
24d8a641417c3d9b096f69b4afc2f647c5dc1265,6.0,0.1030183737080289,0.1236895695558481,0.0,0.03462830273175101,0.03676323676323676,0.15923659673659674,0.3106060606060606
250f90922642dce6892783fe11a3cbaf5e917cb1,6.0,0.03249809014514896,0.04433216097731151,0.0,0.0,0.008403361344537815,0.06965622612681435,0.09090909090909091
25fe012692240da59936ab2cd702848f6ab41d7f,6.0,0.05183512140033878,0.10709127087557191,0.0,0.0,0.0,0.03260869565217391,0.2675324675324675
260bb5e515632f23d4a975dca9caff206e84bb87,6.0,0.0517884276650055,0.05824790511513489,0.0,0.007905138339920948,0.037549407114624504,0.07322387757170365,0.15249266862170088
26455cd1ecb5229a5e1d69f5c4c845da30ed54c9,6.0,0.07128427128427128,0.08863139932571322,0.0,0.008658008658008658,0.04112554112554112,0.09826839826839827,0.23030303030303031
270e0b07846ed7becbdb27ff75dffe53de21d3e0,6.0,0.06696492630629523,0.08181801679742566,0.0,0.0049504950495049506,0.03262826282628263,0.1185064935064935,0.19367588932806326
277a52b85746c8b6ed956104bcc81523056b5633,6.0,0.052126978025498115,0.06148565537380243,0.0,0.0,0.03925619834710744,0.08622429367672499,0.14545454545454545
27f00efeac6eafc4281f76529fd10d11c1827f52,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2892d3dbc857f6742361415ebd37d0dde3eeb077,6.0,0.03151426199371405,0.041466047353041484,0.0,0.0,0.0136986301369863,0.05311554883472692,0.1
2ac9c3d2e2b75c154ab4ea8cc2bad9087497e779,6.0,0.03852212602212602,0.05128622023642003,0.0,0.0,0.011994949494949496,0.08099747474747475,0.10714285714285714
2adc3e45fc704d8286cf0b39376b823871ed8484,6.0,0.036353797717434085,0.07404358185324648,0.0,0.0,0.0,0.024793388429752067,0.1850649350649351
2c22b20e671dbf5ab6f9c84da21690f72cbed8ef,6.0,0.018197174447174447,0.028631220373732322,0.0,0.0,0.0,0.03501228501228501,0.0625
2c590c72ae298d0eb8d06d1eec09a191fb0dd949,6.0,0.028785679729075957,0.06172996919563549,0.0,0.0,0.0,0.014150943396226415,0.15384615384615385
2d1e7e329d49709107b3cc3a54e79ecd10734d88,6.0,0.12176460164076264,0.09986877122972158,0.0,0.03588516746411483,0.14752791068580542,0.19028520499108736,0.23232323232323238
2d7848bb411c2d1dfe75ddd2c095195b42110776,6.0,0.048039215686274506,0.09821560861488215,0.0,0.0,0.0,0.03208556149732621,0.24545454545454545
2d8ae2ab222603a73f98853020208a89c7cef84d,6.0,0.015031265031265029,0.024208114363576855,0.0,0.0,0.0,0.025974025974025976,0.05555555555555555
2e26f875a0ef7b1f5682286d9dd0543997d7c42c,6.0,0.04298684854240411,0.045915546116751076,0.0,0.0015432098765432098,0.036303202969869636,0.08479020979020979,0.09440559440559441
2e5d899ce757dacb028d693fd162f019e1d137b9,5.0,0.023809523809523808,0.03367175148507369,0.0,0.0,0.0,0.047619047619047616,0.07142857142857142
2fcd57e994ce4e99ea705980aa0f47d3307e3ab7,6.0,0.08318787294367998,0.08866227055982125,0.0,0.0049813200498132005,0.070568700705687,0.14295125164690384,0.2077922077922078
3041a53686abd2d37493352be2b24a14c40071a8,6.0,0.010416666666666666,0.02551551815399144,0.0,0.0,0.0,0.0,0.0625
3064ded73b27ebf4e4be83f9940854d520b6d6a9,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
31581b9b01d2fa566b8c69efc227c6bd676e574e,6.0,0.027296777296777295,0.05454548635764639,0.0,0.0,0.0,0.02056277056277056,0.13636363636363635
343ccf52c9595fbe9cbe44606f9d7903307e24a3,6.0,0.0739866194411649,0.11799033529851123,0.0,0.0,0.0,0.13326446280991736,0.26623376623376627
347d33b6e5785dc56109485ce720e361d0a4a675,6.0,0.09264091216423871,0.16004068166518312,0.0,0.0,0.029411764705882353,0.07947860962566845,0.41065830721003127
34be5a53134a4e68dae61bf2fac1ba4c91030569,6.0,0.0549502270202216,0.07413156901477086,0.0,0.005681818181818182,0.029170571696344894,0.066319735608938,0.19480519480519481
36705719323335eb34505b09f49cefde478d0252,6.0,0.07471051983247105,0.12410567882406978,0.0,0.0,0.004434589800443459,0.104490022172949,0.30303030303030304
36e1da1b027e8da8c46ffbb07b0a8d1e7d197a86,6.0,0.10547438672438673,0.17844203765821098,0.0,0.0,0.023809523809523808,0.10991612554112554,0.4545454545454546
3822f5f3419d90d1d6abd392e34252539867b977,6.0,0.060228548107335994,0.13273973203098613,0.0,0.0,0.0,0.023553719008264466,0.32996632996633
38a2e1976989130b93cd07a1336fb4a7f6d78ccd,6.0,0.06442152618623206,0.07793070285965643,0.0,0.009090909090909092,0.04759358288770053,0.07639419404125286,0.20909090909090908
38da134c1fae87f8777176da8840445f10def983,6.0,0.02230443974630021,0.040396319823295404,0.0,0.0,0.0,0.025369978858350954,0.1
3932b8c4b8eceb9304e1273203288b7344a72e1c,6.0,0.04738093584541256,0.08116604866601777,0.0,0.0,0.01652892561983471,0.040268173385056505,0.20855614973262038
39d054a15ed725d77edf691e802c5b3222f42c9f,6.0,0.05923530429459284,0.05741192048036626,0.0,0.011363636363636364,0.050505050505050504,0.10686409550045915,0.13043478260869565
39f90f24f85a2f93c9d839d03aba91f924f421b8,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
3d5924dc0067c7236dc1c9317ce16d9c52cd3c14,6.0,0.0218975468975469,0.028217145142156282,0.0,0.0,0.008333333333333333,0.04702380952380952,0.05757575757575758
3e11348b68914f93fc74cde47fbcf05cc4b2867d,6.0,0.010101010101010102,0.024742320634173517,0.0,0.0,0.0,0.0,0.06060606060606061
3e153ba5e93176a5402d30722e402771b771bf55,6.0,0.025351554763319472,0.03272112469694307,0.0,0.0,0.010101010101010102,0.04916815210932858,0.07308377896613191
406d5a7eb8631d2290294c40711318b956ed54fd,6.0,0.18330431843689418,0.17207364338056766,0.0,0.07599431818181819,0.11784511784511785,0.318013468013468,0.41735537190082633
409cbf4bc16c594da820d29c743f14a10e7919f1,6.0,0.05309428111216488,0.1036304776563738,0.0,0.0,0.0,0.044709388971684055,0.2589531680440772
4128c27a816942a5871946e8691a7183b59429a9,6.0,0.02702114227380185,0.022162921284003337,0.0,0.008333333333333333,0.03407479045776918,0.038704061895551256,0.05397727272727273
42fe0cd21665026551f4802887b10b11b48e883a,6.0,0.11688311688311688,0.11888615575424215,0.0,0.03571428571428571,0.08441558441558442,0.16720779220779222,0.3181818181818182
432d6f1cb419a77afaef67325d541f506d80cec7,6.0,0.03767348279543402,0.08800735111395858,0.0,0.0,0.0,0.0066518847006651885,0.21717171717171718
43ddbe9de85fe609a1ecc56a76dbcddb0f52d8c1,6.0,0.09609268732364362,0.0989318220715591,0.0,0.006651884700665188,0.0847323408299018,0.1782762691853601,0.21700879765395895
444500e9b1f9ba58a2d0653d8ccdb0cf46debca7,6.0,0.049895506792058515,0.05851596320299835,0.0,0.0,0.03605015673981191,0.08620689655172414,0.13636363636363635
4542f79f46c1e57daf32196b082986d08d6addda,6.0,0.04594820384294069,0.10429681997313155,0.0,0.0,0.0,0.012987012987012988,0.2583732057416268
469ce5ae9862c2ae31c75a1404a8b03af40db5ba,6.0,0.03331523997158673,0.07864931136786124,0.0,0.0,0.0,0.004583651642475171,0.19377990430622014
4a181b8a0daafd8c1c8b971d48fb20139cc2e58e,6.0,0.06629514763843122,0.10127097622212121,0.0,0.0,0.011872455902306648,0.1013907734056988,0.24675324675324675
4b1bdce4f691e61e6694450ed8852dd984473389,5.0,0.06584415584415584,0.08529709570281274,0.0,0.0,0.05,0.07142857142857142,0.2077922077922078
4b8cafbb2f0acbe010290da14340378e9c684d75,6.0,0.02945133908761684,0.06565886100515415,0.0,0.0,0.0,0.010273972602739725,0.16300940438871475
4bd4ddb37919a922702876e6b4117164cebbd9c3,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
4be2bd63e16a633b451b15c7c4721b46d35da827,6.0,0.005747126436781609,0.014077527257374586,0.0,0.0,0.0,0.0,0.034482758620689655
4c0e060545d21fcedf84f937c59a97bbc71a69e3,6.0,0.050543977322633445,0.07601009947004986,0.0,0.0,0.011019283746556474,0.07665588693256677,0.18636363636363637
4c948f488d593c3e166696d2b6f6347110516450,6.0,0.007862507862507863,0.012367308720998966,0.0,0.0,0.0,0.015151515151515152,0.026973026973026972
4d304d0fc8d7287703d7e1350a77470f66984e3a,6.0,0.07565181596529559,0.08895003420843563,0.0,0.0,0.04820936639118457,0.14410468319559228,0.1974921630094044
4d3e16e24096cd5e30e393ecb9f049662806f603,6.0,0.13390896543070457,0.11382829227333188,0.0,0.09496753246753246,0.11417748917748918,0.13554018445322796,0.34387351778656133
4e6375572baa7b596e96b115bbff4f03ff44ed9a,6.0,0.10242207016400566,0.09369573090910154,0.0,0.052052785923753675,0.0967741935483871,0.1075268817204301,0.27272727272727276
4ee624ba618e49234700248189f5f77acf310f5a,6.0,0.0026041666666666665,0.00637887953849786,0.0,0.0,0.0,0.0,0.015625
50a9d11d5eaae9d4ded85ab934739b0729868a9b,6.0,0.0393488455988456,0.03686806163924018,0.0,0.008928571428571428,0.03603896103896104,0.06732954545454545,0.08636363636363636
50fa24df3a840e16ab9aac65494fb39960a78ac3,6.0,0.044430284149910314,0.06054014211264108,0.0,0.0,0.013593882752761258,0.08179694137638063,0.13939393939393938
542af3c2f80579d059d762834b7c212e25ee3e33,6.0,0.04559228650137742,0.09463501604756404,0.0,0.0,0.0,0.027892561983471075,0.23636363636363641
556833fe62464359391055ea2e18e848d48ad897,6.0,0.060547888132623046,0.062201251693195375,0.0,0.011834319526627219,0.05308040375913679,0.08417414993441631,0.16450216450216454
55c22b2f9d6817c1fe72d44c330abca86d474e26,6.0,0.06908500590318771,0.09771215772189593,0.0,0.0,0.019090909090909092,0.11668831168831167,0.23347107438016526
57ee738221009ddeee88e1636ea1d3cc0e9985c5,6.0,0.06666666666666667,0.16329931618554522,0.0,0.0,0.0,0.0,0.4
58247ed7f5f7ef58de87e5c75e111bb8c1319e5f,6.0,0.027953111145882236,0.03647480725239639,0.0,0.0,0.017857142857142856,0.03892857142857143,0.09200438116100768
585e11bbcd145d378d188bde0220988e63005f64,6.0,0.04571354571354572,0.057967189436292255,0.0,0.0,0.020833333333333332,0.08522727272727273,0.13286713286713286
5950ad0df7ed21fc66a3af04ed8cb667e6051a02,6.0,0.12941254651780967,0.15422433457910995,0.0,0.006818181818181819,0.06626794258373206,0.25927033492822965,0.3333333333333333
5a88a68dbd6e3787f79323650ab8bc39cd043192,6.0,0.07485102125002786,0.09961690626350872,0.0,0.0,0.023479831426851297,0.1556793096528196,0.2102272727272727
5bd06d8ef939a24e4be9a8a295565db039cfb173,6.0,0.06145728487575448,0.06815246805333972,0.0,0.008264462809917356,0.04260940251998374,0.09637357178340784,0.1724137931034483
5be9cd1cda5d6b1980de1fd652ef4229e3eb8577,6.0,0.023638851998120516,0.020727998290019953,0.0,0.005376344086021506,0.02611760494541049,0.036528612232837585,0.05113636363636364
5c687dece2a95d9523cd5a32fc08c4818c0997e3,6.0,0.017795603089720738,0.02881982337530418,0.0,0.0,0.0,0.030080213903743318,0.06666666666666667
5d62f611d889cb7019dd0fc8cf9ef3b15a83c810,6.0,0.03184014053579271,0.05404361164898032,0.0,0.0,0.0,0.04545454545454546,0.13043478260869565
5e2ba60bf6ae614bec98f4bde693868ba49a559e,6.0,0.050827721661055,0.06955907112859558,0.0,0.006734006734006735,0.034301346801346805,0.04791666666666667,0.18636363636363637
5f696a4f439ae9f07efbb9de1a05465fb9a33565,6.0,0.054332801701222753,0.07640413536946569,0.0,0.0,0.011483253588516746,0.10801435406698565,0.16666666666666666
6144b2ccc7cad06963c6033a19657dd7e935b237,3.0,0.05185786435786436,0.054101956032876805,0.0,0.023809523809523808,0.047619047619047616,0.07778679653679654,0.10795454545454546
61462cc7f58a084c8e51fbd9ba9623cd545132ad,6.0,0.24165852069077876,0.21165590690964964,0.0,0.06666666666666667,0.2545454545454546,0.4101906158357771,0.47474747474747475
62c9c37ab7a39714cac0dde9affe3bd38751d13a,6.0,0.011111111111111112,0.02721655269759087,0.0,0.0,0.0,0.0,0.06666666666666667
63f4115bbb9423cfd4cbababe99e05ccf5cce205,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
6441d968337ce853fb844b4be2360a7680bd3d3d,6.0,0.041502525252525256,0.05301948843551662,0.0,0.0,0.027840909090909093,0.059375000000000004,0.13272727272727272
6507e9a59c7760b7c7d8d0a3a16ba7eeb9e1ba64,6.0,0.09827934133106268,0.10839594150616245,0.0,0.04524345623416831,0.05478227248562177,0.11723130726999201,0.3
65fadf52b477dfc365a46cb400d773792dcb3341,6.0,0.07849053303598758,0.11524600171348494,0.0,0.0,0.022366522366522368,0.11655516200970747,0.2857142857142857
6605b28f4160ac2ecd5ed4dec5a815d066f309b3,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6663a4284c794ea4550e61af7191209e73045a86,6.0,0.008741258741258742,0.021411623625727082,0.0,0.0,0.0,0.0,0.052447552447552455
66c9b4c37d28677a10b2259a87fcacfd63dbd9a0,6.0,0.060433187227445596,0.08454451681540329,0.0,0.0,0.01282051282051282,0.12483130904183534,0.17906336088154273
66e8f980b419372422e7a90d1913393cfbc8808a,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
67aaf2c30b90ae3ed9eb57c5c86d88bc439f0930,6.0,0.077286470143613,0.1424508889972365,0.0,0.0,0.022263450834879406,0.05279839208410637,0.36363636363636365
683d30cf12add9df08c8250cfd9b8153ff0acd3e,6.0,0.041262626262626265,0.05568190407469498,0.0,0.0,0.020454545454545454,0.060227272727272727,0.14
68b0463b34364f614b76a8a97ac7c98b37916506,6.0,0.1661075036075036,0.2515814601466041,0.0,0.0,0.01212121212121212,0.3214015151515151,0.551948051948052
6923d2c4a9b794f7653cdc3c892b733d71da9af5,6.0,0.002448729721456994,0.005998138335557217,0.0,0.0,0.0,0.0,0.014692378328741965
69b307789e8a056939d00817344cff7b2c6a801f,6.0,0.0452331583835504,0.0608434480522135,0.0,0.0,0.01415797317436662,0.08711851227888293,0.13636363636363635
69c72846174d65b49ebdd1cb6a25f0e2781d262c,6.0,0.02013436002200047,0.02506053356562163,0.0,0.0,0.009703779366700716,0.03894279877425945,0.055944055944055944
6b36b01b915e6699622925a14d422694d6194be0,6.0,0.03353176605118891,0.03905462253794923,0.0,0.0,0.025728987993138937,0.056982141055392996,0.09090909090909091
6bb42c027ec626db7c9c78943666e00a0846903a,6.0,0.06998556998556997,0.13358094360057177,0.0,0.0,0.0,0.06493506493506494,0.33333333333333326
6bdc06fda22c35736f923f79caf364818c92242a,6.0,0.01278409090909091,0.03131449955262586,0.0,0.0,0.0,0.0,0.07670454545454546
6c461bf548b9c9d93287748945b41d2251965d93,6.0,0.059289321789321774,0.11144914589438286,0.0,0.0,0.010416666666666666,0.044169372294372296,0.28295454545454535
6ca0204ff8eea819742c218f58750954f2f2268a,6.0,0.02337962962962963,0.04340353152085032,0.0,0.0,0.0,0.024242424242424242,0.10795454545454546
6d5aaa9492af40790519b44d5062cc519c34f643,6.0,0.04400441455777424,0.0636845157624674,0.0,0.0,0.012987012987012988,0.06726425748164878,0.15702479338842978
6d763f06e966f577fbcdec420126b548c6e079f3,6.0,0.027430555555555555,0.05336614658987336,0.0,0.0,0.0,0.0234375,0.13333333333333333
6db5438b3419df449f02fef8ae541ad4c3e972cf,6.0,0.06559876361012724,0.050032518290299303,0.0,0.025994318181818184,0.07500000000000001,0.10535714285714286,0.1184573002754821
6e187a8a1e51badcb72f58aa711583db4f2d3393,6.0,0.04370301790157378,0.04795409016328082,0.0,0.0,0.04212860310421287,0.08523542454675885,0.09239940387481373
6e2f133cfae940ff672310c4ff824c7ef8eddf5b,6.0,0.16010631148862964,0.18476131561851508,0.0,0.025536261491317668,0.11357252298263534,0.2153409090909091,0.48803827751196166
6e4e0168083716fe8b485ddb5ddc86d02ebaae6f,6.0,0.0572066822066822,0.08263264903502908,0.0,0.0,0.027972027972027972,0.07036713286713288,0.2121212121212121
6fc87d4f53fe81c4bd7a3d4b3c53ac521ba7c6d3,6.0,0.018386108273748723,0.03636707929208424,0.0,0.0,0.0,0.014555669050051075,0.09090909090909091
713c5dddd704f0ddc8f58ea00009c7aba94363f6,6.0,0.04011782634971041,0.06837918900952857,0.0,0.0,0.011072261072261072,0.03814482618830445,0.1750841750841751
713df1cac37576e434673406ef25ccefacf3ae42,6.0,0.10338427005093674,0.1619206157715196,0.0,0.013131313131313133,0.05947940947940948,0.07216394716394717,0.42727272727272736
71fe42a113dd697e5b2febb2d566d6f80d376d03,6.0,0.060577415416125095,0.09363571185983384,0.0,0.0,0.006493506493506494,0.10002094679514034,0.22144522144522144
736f3aaa60c9d0eaab53014dd997f5c90600091f,6.0,0.03884804398283217,0.047176407036243664,0.0,0.0,0.028824833702882486,0.0598669623059867,0.11483253588516745
737a7201f8108e07db06622a15ebc3a749e50f3e,6.0,0.028354978354978355,0.04461500508584939,0.0,0.0,0.0,0.05454545454545454,0.09740259740259741
74a099cc415506833fc2b1b731514bd28ac8098f,6.0,0.053571428571428575,0.08817191957143033,0.0,0.0,0.0,0.08522727272727273,0.2077922077922078
752ac65f19eb98c6987504a1382f382be9b25d76,6.0,0.07401431618988871,0.07431397513459267,0.0,0.015440666204024988,0.07406315058986816,0.09356060606060607,0.2
76d73dd6aeff425bfefdd46f36c07ab5e12bc561,6.0,0.011465532518164095,0.02117796177113377,0.0,0.0,0.0,0.012121212121212121,0.05263157894736842
76e5bea3c4541fc766a846f0c38cf2039d386777,6.0,0.013810544113574416,0.025709942919527464,0.0,0.0,0.0,0.014167650531286893,0.06397306397306397
774cf3671ebe5091f067b093a88ad67c0d9c1f93,6.0,0.020315941368572947,0.03190977765940432,0.0,0.0,0.0,0.039473684210526314,0.06926406926406926
782609f05e6b3ee3cc234474e3e072029fc9a9db,6.0,0.011959804227845464,0.018597892601774774,0.0,0.0,0.0,0.025,0.03842549203373946
7898f7da218b0f5200fb859306a3262df425f955,6.0,0.06872053872053872,0.09008836407758757,0.0,0.0,0.03787878787878789,0.10227272727272727,0.2254545454545455
7a42f9b84fd3650124336c71bb93e1a69d8185ca,6.0,0.022797942107643604,0.036888165603123545,0.0,0.0,0.0,0.03867028493894166,0.08522727272727273
7a9afe398c11e435a6d7fd72619249adeb381e2f,6.0,0.05827505827505828,0.1295248875582458,0.0,0.0,0.0,0.02097902097902098,0.3216783216783217
7adfe8a8f2ce49fabe8772d2c7d7deca8749b914,6.0,0.028495335872385053,0.03383219203571,0.0,0.0,0.022354694485842028,0.04526825633383011,0.08080808080808081
7b882877d83362844ed860059e5e2274b5e1aa6a,6.0,0.1084239233187707,0.13322111165613126,0.0,0.010812003530450134,0.06707855251544573,0.14968652037617555,0.34710743801652894
7c8aacb1a1b8db047ada8a5e719c07f94ba911c0,6.0,0.03479911900964532,0.05641752824995395,0.0,0.0,0.014354066985645932,0.03315105946684894,0.14545454545454545
7d0d034b66e61ddcb7f9c81b42fa9d6c790e2fe1,6.0,0.12674362674362674,0.12376256857924145,0.0,0.058372183372183375,0.10425685425685426,0.14285714285714285,0.3531468531468531
7dec407a0a131855a9137b0e04a6cc5b9cb8af66,6.0,0.03595265493999671,0.050757243412194133,0.0,0.0,0.01818181818181818,0.04620253164556962,0.12987012987012989
80ef8b175906556768725249bfe6689efaefc880,6.0,0.08862433862433862,0.16846472773692303,0.0,0.0,0.023809523809523808,0.05357142857142857,0.42857142857142855
8104778b1bd1b77512ff9909d781ad3440108d84,6.0,0.06818181818181819,0.14588005941710194,0.0,0.0,0.0,0.03409090909090909,0.36363636363636365
81db814e40730e5f149c4c26551a6f86ce1b8e64,6.0,0.019393939393939394,0.04750525561761315,0.0,0.0,0.0,0.0,0.11636363636363636
82090777057e5b8418e4c209a20c2928997d24cb,6.0,0.01954375212802179,0.027345682828756455,0.0,0.0,0.0040858018386108275,0.04100393988034438,0.05714285714285714
8234cafa4dcd18c5bee3c95c4e76811026ea6a53,6.0,0.03035113035113035,0.05230291386803284,0.0,0.0,0.0,0.04112554112554112,0.12727272727272726
833518764076caa037d114455cff8b00883bb085,6.0,0.09726077446454323,0.10861728439903694,0.0,0.0125,0.0799054905490549,0.12972547254725472,0.2873900293255132
842fbda27b35b29ea68ee1c0c3da3bd2be207210,6.0,0.009646091613304729,0.018415417096358456,0.0,0.0,0.0,0.00894187779433681,0.04595404595404596
86a8bdb0a8c9676a3c2341b787d4c693856791e1,6.0,0.0697484527407801,0.10257543961436133,0.0,0.0,0.01482213438735178,0.11455392433653303,0.24598930481283426
8982c55fca7a590586986a5acd7817979b1c7bb6,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
