student;snapshot;c_error;r_error;t_failed;t_success
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-23T16_22_15.827Z;2;0;0;0
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-23T16_30_48.559Z;0;0;0;36
03ca17c101841d13b549bea0ce51f4e0fe320d0c;2020-11-19T00_04_37.717Z;0;0;0;36
03ca17c101841d13b549bea0ce51f4e0fe320d0c;2020-11-25T16_02_53.348Z;1;0;0;0
03ca17c101841d13b549bea0ce51f4e0fe320d0c;2020-11-25T16_05_55.963Z;2;0;0;0
03ca17c101841d13b549bea0ce51f4e0fe320d0c;2020-11-25T16_06_08.501Z;0;0;0;13
03ca17c101841d13b549bea0ce51f4e0fe320d0c;2020-11-25T16_07_29.125Z;1;0;0;17
03ca17c101841d13b549bea0ce51f4e0fe320d0c;2020-11-25T16_34_17.486Z;0;0;0;36
03ca17c101841d13b549bea0ce51f4e0fe320d0c;2020-11-25T16_34_40.138Z;0;0;0;36
03ca17c101841d13b549bea0ce51f4e0fe320d0c;2020-11-25T16_39_10.102Z;2;0;0;0
03ca17c101841d13b549bea0ce51f4e0fe320d0c;2020-11-25T16_59_50.448Z;0;0;13;23
03ca17c101841d13b549bea0ce51f4e0fe320d0c;2020-11-25T17_35_33.412Z;0;0;0;36
03ca17c101841d13b549bea0ce51f4e0fe320d0c;2020-11-25T17_47_36.789Z;0;1;1;35
03ca17c101841d13b549bea0ce51f4e0fe320d0c;2020-11-25T17_55_56.251Z;0;0;13;23
03ca17c101841d13b549bea0ce51f4e0fe320d0c;2020-11-25T18_30_52.454Z;0;0;0;36
03ca17c101841d13b549bea0ce51f4e0fe320d0c;2020-11-25T18_47_53.038Z;0;0;0;36
03ca17c101841d13b549bea0ce51f4e0fe320d0c;2020-11-25T19_09_57.297Z;0;1;1;35
03ca17c101841d13b549bea0ce51f4e0fe320d0c;2020-11-25T19_20_30.847Z;0;0;0;36
03ca17c101841d13b549bea0ce51f4e0fe320d0c;2020-11-25T19_24_46.557Z;0;1;1;35
03ca17c101841d13b549bea0ce51f4e0fe320d0c;2020-11-25T19_54_04.268Z;0;0;0;36
03ca17c101841d13b549bea0ce51f4e0fe320d0c;2020-11-25T20_19_01.126Z;0;0;0;36
03ca17c101841d13b549bea0ce51f4e0fe320d0c;2020-11-25T20_22_03.482Z;0;0;0;36
04810dc49618a521e56f3207dc85b34ec4e67375;2020-11-17T22_15_39.960Z;1;0;0;0
04810dc49618a521e56f3207dc85b34ec4e67375;2020-11-17T22_47_35.889Z;0;0;0;36
04810dc49618a521e56f3207dc85b34ec4e67375;2020-11-17T22_57_47.531Z;0;0;0;13
04810dc49618a521e56f3207dc85b34ec4e67375;2020-11-17T22_59_09.529Z;0;0;13;23
04810dc49618a521e56f3207dc85b34ec4e67375;2020-11-18T01_30_18.814Z;0;1;8;28
04810dc49618a521e56f3207dc85b34ec4e67375;2020-11-18T21_20_22.435Z;0;1;4;32
04810dc49618a521e56f3207dc85b34ec4e67375;2020-11-18T23_06_05.007Z;0;2;8;28
04810dc49618a521e56f3207dc85b34ec4e67375;2020-11-18T23_49_21.523Z;0;2;4;32
04810dc49618a521e56f3207dc85b34ec4e67375;2020-11-18T23_55_21.040Z;0;0;0;36
04810dc49618a521e56f3207dc85b34ec4e67375;2020-11-19T00_12_08.381Z;0;0;0;36
04810dc49618a521e56f3207dc85b34ec4e67375;2020-11-19T00_16_23.157Z;0;0;0;36
04810dc49618a521e56f3207dc85b34ec4e67375;2020-11-19T00_18_35.647Z;0;1;3;33
04810dc49618a521e56f3207dc85b34ec4e67375;2020-11-19T00_33_06.610Z;0;0;2;34
04810dc49618a521e56f3207dc85b34ec4e67375;2020-11-19T00_43_52.959Z;0;0;0;36
04810dc49618a521e56f3207dc85b34ec4e67375;2020-11-19T00_58_59.912Z;0;0;0;36
04810dc49618a521e56f3207dc85b34ec4e67375;2020-11-19T01_03_18.677Z;0;0;0;36
04810dc49618a521e56f3207dc85b34ec4e67375;2020-11-19T22_46_21.819Z;0;0;0;36
04810dc49618a521e56f3207dc85b34ec4e67375;2020-11-19T23_01_27.573Z;0;0;0;36
04810dc49618a521e56f3207dc85b34ec4e67375;2020-11-19T23_03_46.773Z;0;0;0;36
04810dc49618a521e56f3207dc85b34ec4e67375;2020-11-20T18_38_26.243Z;0;0;0;36
04810dc49618a521e56f3207dc85b34ec4e67375;2020-11-24T22_39_15.205Z;0;0;0;36
04810dc49618a521e56f3207dc85b34ec4e67375;2020-11-24T22_41_46.287Z;0;0;0;36
04810dc49618a521e56f3207dc85b34ec4e67375;2021-04-02T19_31_47.324Z;0;1;5;31
04810dc49618a521e56f3207dc85b34ec4e67375;2021-04-02T19_56_28.223Z;0;0;0;36
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-11-16T20_20_25.717Z;1;0;0;0
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-11-16T20_22_20.246Z;0;0;0;36
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-11-16T20_22_33.589Z;0;0;0;36
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-11-16T20_22_51.602Z;0;0;0;13
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-11-16T20_25_52.377Z;0;0;0;36
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-11-16T20_25_52.385Z;0;0;0;36
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-11-16T20_25_52.402Z;1;0;0;17
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-11-16T20_43_54.132Z;0;0;13;23
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-11-16T20_49_56.879Z;0;12;13;23
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-11-16T21_13_25.361Z;0;12;13;23
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-11-17T04_40_58.621Z;2;0;0;0
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-11-17T16_37_55.348Z;0;1;7;29
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-11-17T19_33_49.928Z;2;0;0;0
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-11-17T21_34_08.241Z;2;0;0;0
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-11-17T23_26_30.285Z;0;1;3;33
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-11-17T23_57_33.289Z;0;0;13;23
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-11-18T00_25_12.917Z;0;0;13;23
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-11-18T00_45_47.008Z;0;0;13;23
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-11-18T01_03_04.069Z;0;0;13;23
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-11-19T01_45_12.867Z;1;0;0;17
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-11-19T04_18_59.015Z;0;1;14;22
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-11-19T06_17_15.147Z;0;1;10;26
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-11-19T22_06_29.746Z;0;1;8;28
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-11-19T22_19_31.830Z;1;0;0;17
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-11-19T22_56_40.045Z;0;1;6;30
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-11-20T00_15_20.449Z;0;1;3;33
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-11-20T00_19_24.047Z;1;0;0;17
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-11-20T05_14_59.626Z;0;1;2;34
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-11-20T16_14_07.177Z;0;1;2;34
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-11-20T16_28_37.359Z;0;1;1;35
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-11-20T16_33_12.802Z;0;1;2;34
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-11-21T20_13_48.680Z;0;0;0;36
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-11-21T20_18_09.889Z;0;1;2;34
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-11-23T22_12_39.920Z;0;0;0;36
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-11-23T22_34_39.822Z;0;0;0;36
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-11-23T22_46_15.745Z;0;0;0;36
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-11-23T22_47_46.558Z;0;0;0;36
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-11-25T04_13_55.107Z;0;0;0;36
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-11-25T04_57_45.423Z;0;0;0;36
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-11-25T05_00_01.572Z;0;0;0;36
084446117d0ab708d724abbe76e58340d13dc899;2020-11-24T09_13_17.583Z;0;0;0;36
084446117d0ab708d724abbe76e58340d13dc899;2020-11-24T09_13_43.753Z;0;0;0;13
084446117d0ab708d724abbe76e58340d13dc899;2020-11-24T09_14_13.193Z;0;0;0;17
084446117d0ab708d724abbe76e58340d13dc899;2020-11-24T09_24_40.441Z;0;0;0;36
084446117d0ab708d724abbe76e58340d13dc899;2020-11-24T09_29_16.141Z;0;0;13;23
084446117d0ab708d724abbe76e58340d13dc899;2020-11-24T10_05_27.128Z;0;0;0;36
084446117d0ab708d724abbe76e58340d13dc899;2020-11-25T16_46_24.914Z;0;0;0;36
084446117d0ab708d724abbe76e58340d13dc899;2020-11-25T16_46_38.271Z;0;1;6;29
084446117d0ab708d724abbe76e58340d13dc899;2020-11-25T17_12_21.675Z;0;4;4;32
084446117d0ab708d724abbe76e58340d13dc899;2020-11-25T18_01_27.346Z;0;0;4;32
084446117d0ab708d724abbe76e58340d13dc899;2020-11-25T19_18_53.676Z;0;0;4;32
084446117d0ab708d724abbe76e58340d13dc899;2020-11-25T19_52_37.004Z;0;0;0;36
084446117d0ab708d724abbe76e58340d13dc899;2020-11-25T20_15_57.013Z;0;0;13;23
084446117d0ab708d724abbe76e58340d13dc899;2020-11-25T20_56_41.971Z;0;0;13;23
084446117d0ab708d724abbe76e58340d13dc899;2020-11-25T22_22_02.541Z;0;0;13;23
084446117d0ab708d724abbe76e58340d13dc899;2020-11-25T22_56_03.041Z;0;1;13;23
084446117d0ab708d724abbe76e58340d13dc899;2020-11-25T23_44_10.340Z;0;0;0;36
084446117d0ab708d724abbe76e58340d13dc899;2020-11-25T23_47_01.914Z;0;0;0;36
084446117d0ab708d724abbe76e58340d13dc899;2020-11-26T00_11_28.894Z;0;0;7;29
084446117d0ab708d724abbe76e58340d13dc899;2020-11-26T00_47_19.023Z;0;0;6;30
084446117d0ab708d724abbe76e58340d13dc899;2020-11-26T01_03_34.496Z;0;0;0;36
084446117d0ab708d724abbe76e58340d13dc899;2020-11-26T01_34_25.534Z;1;0;0;17
084446117d0ab708d724abbe76e58340d13dc899;2020-11-26T01_58_21.315Z;0;0;0;36
084446117d0ab708d724abbe76e58340d13dc899;2020-11-26T02_27_05.938Z;0;1;4;32
084446117d0ab708d724abbe76e58340d13dc899;2020-11-26T03_06_03.025Z;0;0;0;36
084446117d0ab708d724abbe76e58340d13dc899;2020-11-26T03_29_28.863Z;0;0;0;36
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-11-13T18_42_45.822Z;0;0;0;36
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-11-13T18_42_52.502Z;0;0;0;36
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-11-13T18_42_56.223Z;0;0;0;36
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-11-18T18_07_34.131Z;1;0;0;0
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-11-18T18_15_29.340Z;0;0;0;36
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-11-18T18_16_53.106Z;0;0;0;36
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-11-18T18_28_16.262Z;2;0;0;0
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-11-18T19_14_27.313Z;2;0;0;0
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-11-18T19_47_03.281Z;2;0;0;0
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-11-18T21_15_41.230Z;2;0;0;0
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-11-18T21_48_45.943Z;2;0;0;0
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-11-18T21_58_57.413Z;2;0;0;0
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-11-18T22_20_08.961Z;2;0;0;0
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-11-18T22_46_21.816Z;2;0;0;0
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-11-18T23_26_15.764Z;0;0;0;36
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-11-18T23_26_19.207Z;0;0;0;36
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-11-18T23_26_21.779Z;0;0;0;36
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-11-18T23_40_18.002Z;0;7;11;25
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-11-19T00_14_07.839Z;2;0;0;0
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-11-19T03_30_23.442Z;2;0;0;0
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-11-19T04_35_47.401Z;0;7;11;25
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-11-19T04_50_13.935Z;0;7;11;25
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-11-19T20_37_01.702Z;0;0;0;36
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-11-19T20_37_01.710Z;0;0;0;36
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-11-19T20_37_01.717Z;0;0;0;36
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-11-19T20_59_40.663Z;0;0;0;36
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-11-19T20_59_40.678Z;0;0;0;36
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-11-19T20_59_40.685Z;0;0;0;36
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-11-19T21_37_00.652Z;0;0;0;36
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-11-19T21_40_08.185Z;0;0;0;13
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-11-19T21_54_21.602Z;0;0;0;36
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-11-19T22_00_41.127Z;1;0;0;17
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-11-19T22_28_52.592Z;0;0;0;36
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-11-19T22_53_34.123Z;0;0;0;17
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-11-20T00_09_33.297Z;0;0;0;17
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-11-20T00_30_57.386Z;1;0;0;17
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-11-20T01_25_08.507Z;1;0;0;17
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-11-20T01_40_47.943Z;0;0;0;36
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-11-20T02_37_23.407Z;1;0;0;17
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-11-20T03_12_14.555Z;1;0;0;17
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-11-20T03_31_41.925Z;1;0;0;17
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-11-20T04_06_01.504Z;1;0;0;17
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-11-20T04_27_17.348Z;0;1;3;18
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-11-20T04_49_01.590Z;0;0;0;36
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-11-20T04_53_28.524Z;0;1;3;18
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-11-20T05_09_34.256Z;1;0;0;17
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-11-20T06_33_18.456Z;0;0;0;36
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-11-20T06_44_27.728Z;0;1;1;20
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-11-20T20_13_05.260Z;0;1;3;23
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-11-20T21_07_05.471Z;0;1;2;24
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-11-20T21_19_10.716Z;0;1;2;24
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-11-20T21_39_44.832Z;0;1;2;24
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-11-20T22_02_07.747Z;0;1;2;24
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-11-23T03_16_19.981Z;0;1;2;24
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-11-23T03_53_12.244Z;0;1;2;24
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-11-23T04_34_46.432Z;1;0;0;17
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-11-23T05_06_02.927Z;0;0;6;30
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-11-23T05_41_59.668Z;0;0;4;32
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-11-23T17_58_00.560Z;0;0;4;32
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-11-23T18_18_41.439Z;0;0;4;32
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-11-23T19_05_17.816Z;0;0;4;32
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-11-23T21_02_26.195Z;0;0;4;32
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-11-24T19_19_22.995Z;0;0;0;36
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-11-24T19_33_28.828Z;0;0;0;36
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-11-24T19_33_28.835Z;0;0;0;36
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-11-24T19_33_28.842Z;0;0;0;36
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-11-24T19_42_31.804Z;0;0;0;36
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-11-24T19_42_44.750Z;0;0;0;36
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-11-24T20_41_42.317Z;0;0;0;36
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-11-24T20_41_49.584Z;0;0;0;36
0c2eedb86a7888c7defd056d073fc040a338eec3;2020-11-26T11_10_22.488Z;0;0;0;36
0c2eedb86a7888c7defd056d073fc040a338eec3;2020-11-26T11_11_25.053Z;1;0;0;0
0c2eedb86a7888c7defd056d073fc040a338eec3;2020-11-26T11_11_46.600Z;0;0;0;13
0c2eedb86a7888c7defd056d073fc040a338eec3;2020-11-26T11_18_19.465Z;0;0;0;13
