student;snapshot;datetime;exception;class;method;line;secondary_class;secondary_method;secondary_line
008a13042777e1aaca446a68fbc5b3877e6ed232;2020-11-09T20_50_39.346Z;2020-11-09 20:50:39;java.lang.NullPointerException;Tour;insertInOrder;62;TourTest;testInOrderDistance;82
008a13042777e1aaca446a68fbc5b3877e6ed232;2020-11-09T20_50_39.346Z;2020-11-09 20:50:39;java.lang.NullPointerException;Tour;insertInOrder;62;TourTest;testInOrderToString;100
008a13042777e1aaca446a68fbc5b3877e6ed232;2020-11-09T20_50_39.346Z;2020-11-09 20:50:39;java.lang.NullPointerException;Tour;insertInOrder;62;TourTest;testInOrderSize;64
008a13042777e1aaca446a68fbc5b3877e6ed232;2020-11-09T20_50_39.346Z;2020-11-09 20:50:39;java.lang.NullPointerException;Tour;insertInOrder;62;TourTest;testInOrderDistance;82
008a13042777e1aaca446a68fbc5b3877e6ed232;2020-11-09T20_50_39.346Z;2020-11-09 20:50:39;java.lang.NullPointerException;Tour;insertInOrder;62;TourTest;testInOrderToString;100
008a13042777e1aaca446a68fbc5b3877e6ed232;2020-11-09T20_50_39.346Z;2020-11-09 20:50:39;java.lang.NullPointerException;Tour;insertInOrder;62;TourTest;testInOrderSize;64
008a13042777e1aaca446a68fbc5b3877e6ed232;2020-11-09T22_40_32.646Z;2020-11-09 22:40:32;java.lang.NullPointerException;Tour;size;56;TourTest;testSmallestSize;173
008a13042777e1aaca446a68fbc5b3877e6ed232;2020-11-09T22_40_32.646Z;2020-11-09 22:40:32;java.lang.NullPointerException;Tour;size;56;TourTest;testNearestSize;120
008a13042777e1aaca446a68fbc5b3877e6ed232;2020-11-09T22_40_32.646Z;2020-11-09 22:40:32;java.lang.NullPointerException;Tour;size;56;TourTest;testSmallestSize;173
008a13042777e1aaca446a68fbc5b3877e6ed232;2020-11-09T22_40_32.646Z;2020-11-09 22:40:32;java.lang.NullPointerException;Tour;size;56;TourTest;testNearestSize;120
008a13042777e1aaca446a68fbc5b3877e6ed232;2020-11-09T22_40_32.646Z;2020-11-09 22:40:32;java.lang.NullPointerException;Tour;size;56;TourTest;testSmallestSize;173
008a13042777e1aaca446a68fbc5b3877e6ed232;2020-11-09T22_40_32.646Z;2020-11-09 22:40:32;java.lang.NullPointerException;Tour;size;56;TourTest;testSmallestSize;173
008a13042777e1aaca446a68fbc5b3877e6ed232;2020-11-09T22_40_32.646Z;2020-11-09 22:40:32;java.lang.NullPointerException;Tour;size;56;TourTest;testNearestSize;120
008a13042777e1aaca446a68fbc5b3877e6ed232;2020-11-09T22_40_32.646Z;2020-11-09 22:40:32;java.lang.NullPointerException;Tour;size;56;TourTest;testInOrderSize;66
008a13042777e1aaca446a68fbc5b3877e6ed232;2020-11-09T22_40_32.646Z;2020-11-09 22:40:32;java.lang.NullPointerException;Tour;size;56;TourTest;testNearestSize;120
008a13042777e1aaca446a68fbc5b3877e6ed232;2020-11-10T19_39_58.409Z;2020-11-10 19:39:58;java.lang.NullPointerException;Tour;size;59;TourTest;testSmallestSize;173
008a13042777e1aaca446a68fbc5b3877e6ed232;2020-11-10T19_39_58.409Z;2020-11-10 19:39:58;java.lang.NullPointerException;Tour;size;59;TourTest;testNearestSize;120
008a13042777e1aaca446a68fbc5b3877e6ed232;2020-11-10T19_39_58.409Z;2020-11-10 19:39:58;java.lang.NullPointerException;Tour;size;59;TourTest;testSmallestSize;173
008a13042777e1aaca446a68fbc5b3877e6ed232;2020-11-10T19_39_58.409Z;2020-11-10 19:39:58;java.lang.NullPointerException;Tour;size;59;TourTest;testNearestSize;120
008a13042777e1aaca446a68fbc5b3877e6ed232;2020-11-10T19_39_58.409Z;2020-11-10 19:39:58;java.lang.NullPointerException;Tour;size;59;TourTest;testSmallestSize;173
008a13042777e1aaca446a68fbc5b3877e6ed232;2020-11-10T19_39_58.409Z;2020-11-10 19:39:58;java.lang.NullPointerException;Tour;size;59;TourTest;testSmallestSize;173
008a13042777e1aaca446a68fbc5b3877e6ed232;2020-11-10T19_39_58.409Z;2020-11-10 19:39:58;java.lang.NullPointerException;Tour;size;59;TourTest;testNearestSize;120
008a13042777e1aaca446a68fbc5b3877e6ed232;2020-11-10T19_39_58.409Z;2020-11-10 19:39:58;java.lang.NullPointerException;Tour;size;59;TourTest;testInOrderSize;66
008a13042777e1aaca446a68fbc5b3877e6ed232;2020-11-10T19_39_58.409Z;2020-11-10 19:39:58;java.lang.NullPointerException;Tour;size;59;TourTest;testNearestSize;120
0106f488719b5b6dec8020fdf6c9e2e6d2059227;2020-11-12T20_52_25.087Z;2020-11-12 20:52:25;java.lang.NullPointerException;Tour;insertSmallest;187;TourTest;testSmallestSize;171
0106f488719b5b6dec8020fdf6c9e2e6d2059227;2020-11-12T20_52_25.087Z;2020-11-12 20:52:25;java.lang.NullPointerException;Tour;insertSmallest;187;TourTest;testSmallestToString;207
0106f488719b5b6dec8020fdf6c9e2e6d2059227;2020-11-12T20_52_25.087Z;2020-11-12 20:52:25;java.lang.NullPointerException;Tour;insertSmallest;187;TourTest;testSmallestDistance;189
0106f488719b5b6dec8020fdf6c9e2e6d2059227;2020-11-12T20_52_25.087Z;2020-11-12 20:52:25;java.lang.NullPointerException;Tour;insertSmallest;187;TourTest;testSmallestSize;171
0106f488719b5b6dec8020fdf6c9e2e6d2059227;2020-11-12T20_52_25.087Z;2020-11-12 20:52:25;java.lang.NullPointerException;Tour;insertSmallest;187;TourTest;testSmallestToString;207
0106f488719b5b6dec8020fdf6c9e2e6d2059227;2020-11-12T20_52_25.087Z;2020-11-12 20:52:25;java.lang.NullPointerException;Tour;insertSmallest;187;TourTest;testSmallestDistance;189
0106f488719b5b6dec8020fdf6c9e2e6d2059227;2020-11-12T20_52_25.087Z;2020-11-12 20:52:25;java.lang.NullPointerException;Tour;insertSmallest;187;TourTest;testSmallestSize;171
0106f488719b5b6dec8020fdf6c9e2e6d2059227;2020-11-12T20_52_25.087Z;2020-11-12 20:52:25;java.lang.NullPointerException;Tour;insertSmallest;187;TourTest;testSmallestToString;207
0106f488719b5b6dec8020fdf6c9e2e6d2059227;2020-11-12T20_52_25.087Z;2020-11-12 20:52:25;java.lang.NullPointerException;Tour;insertSmallest;187;TourTest;testSmallestDistance;189
0106f488719b5b6dec8020fdf6c9e2e6d2059227;2020-11-12T21_22_26.855Z;2020-11-12 21:22:26;java.lang.NullPointerException;Tour;insertSmallest;187;TourTest;testSmallestSize;171
0106f488719b5b6dec8020fdf6c9e2e6d2059227;2020-11-12T21_22_26.855Z;2020-11-12 21:22:26;java.lang.NullPointerException;Tour;insertSmallest;187;TourTest;testSmallestToString;207
0106f488719b5b6dec8020fdf6c9e2e6d2059227;2020-11-12T21_22_26.855Z;2020-11-12 21:22:26;java.lang.NullPointerException;Tour;insertSmallest;187;TourTest;testSmallestDistance;189
0106f488719b5b6dec8020fdf6c9e2e6d2059227;2020-11-12T21_22_26.855Z;2020-11-12 21:22:26;java.lang.NullPointerException;Tour;insertSmallest;187;TourTest;testSmallestSize;171
0106f488719b5b6dec8020fdf6c9e2e6d2059227;2020-11-12T21_22_26.855Z;2020-11-12 21:22:26;java.lang.NullPointerException;Tour;insertSmallest;187;TourTest;testSmallestToString;207
0106f488719b5b6dec8020fdf6c9e2e6d2059227;2020-11-12T21_22_26.855Z;2020-11-12 21:22:26;java.lang.NullPointerException;Tour;insertSmallest;187;TourTest;testSmallestDistance;189
0106f488719b5b6dec8020fdf6c9e2e6d2059227;2020-11-12T21_22_26.855Z;2020-11-12 21:22:26;java.lang.NullPointerException;Tour;insertSmallest;187;TourTest;testSmallestSize;171
0106f488719b5b6dec8020fdf6c9e2e6d2059227;2020-11-12T21_22_26.855Z;2020-11-12 21:22:26;java.lang.NullPointerException;Tour;insertSmallest;187;TourTest;testSmallestToString;207
0106f488719b5b6dec8020fdf6c9e2e6d2059227;2020-11-12T21_22_26.855Z;2020-11-12 21:22:26;java.lang.NullPointerException;Tour;insertSmallest;187;TourTest;testSmallestDistance;189
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T09_03_15.135Z;2020-11-08 09:03:15;java.lang.NullPointerException;Tour;<init>;22;TourTest;testSmallestDistance;186
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T09_03_15.135Z;2020-11-08 09:03:15;java.lang.NullPointerException;Tour;<init>;22;TourTest;testInOrderDistance;79
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T09_03_15.135Z;2020-11-08 09:03:15;java.lang.NullPointerException;Tour;<init>;22;TourTest;testSmallestSize;168
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T09_03_15.135Z;2020-11-08 09:03:15;java.lang.NullPointerException;Tour;<init>;22;TourTest;testNearestToString;151
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T09_03_15.135Z;2020-11-08 09:03:15;java.lang.NullPointerException;Tour;<init>;22;TourTest;testSmallestToString;204
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T09_03_15.135Z;2020-11-08 09:03:15;java.lang.NullPointerException;Tour;<init>;22;TourTest;testInOrderToString;97
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T09_03_15.135Z;2020-11-08 09:03:15;java.lang.NullPointerException;Tour;<init>;22;TourTest;testNearestDistance;133
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T09_03_15.135Z;2020-11-08 09:03:15;java.lang.NullPointerException;Tour;<init>;22;TourTest;testInOrderSize;61
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T09_03_15.135Z;2020-11-08 09:03:15;java.lang.NullPointerException;Tour;<init>;22;TourTest;testNearestSize;115
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T09_03_15.135Z;2020-11-08 09:03:15;java.lang.NullPointerException;Tour;<init>;22;TourTest;testSmallestDistance;186
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T09_03_15.135Z;2020-11-08 09:03:15;java.lang.NullPointerException;Tour;<init>;22;TourTest;testInOrderDistance;79
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T09_03_15.135Z;2020-11-08 09:03:15;java.lang.NullPointerException;Tour;<init>;22;TourTest;testInOrderDistance;79
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T09_03_15.135Z;2020-11-08 09:03:15;java.lang.NullPointerException;Tour;<init>;22;TourTest;testSmallestSize;168
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T09_03_15.135Z;2020-11-08 09:03:15;java.lang.NullPointerException;Tour;<init>;22;TourTest;testNearestToString;151
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T09_03_15.135Z;2020-11-08 09:03:15;java.lang.NullPointerException;Tour;<init>;22;TourTest;testSmallestToString;204
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T09_03_15.135Z;2020-11-08 09:03:15;java.lang.NullPointerException;Tour;<init>;22;TourTest;testInOrderToString;97
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T09_03_15.135Z;2020-11-08 09:03:15;java.lang.NullPointerException;Tour;<init>;22;TourTest;testNearestDistance;133
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T09_03_15.135Z;2020-11-08 09:03:15;java.lang.NullPointerException;Tour;<init>;22;TourTest;testInOrderSize;61
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T09_03_15.135Z;2020-11-08 09:03:15;java.lang.NullPointerException;Tour;<init>;22;TourTest;testNearestSize;115
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T09_03_15.135Z;2020-11-08 09:03:15;java.lang.NullPointerException;Tour;<init>;22;TourTest;testSmallestDistance;186
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T09_03_15.135Z;2020-11-08 09:03:15;java.lang.NullPointerException;Tour;<init>;22;TourTest;testInOrderDistance;79
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T09_03_15.135Z;2020-11-08 09:03:15;java.lang.NullPointerException;Tour;<init>;22;TourTest;testSmallestSize;168
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T09_03_15.135Z;2020-11-08 09:03:15;java.lang.NullPointerException;Tour;<init>;22;TourTest;testSmallestSize;168
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T09_03_15.135Z;2020-11-08 09:03:15;java.lang.NullPointerException;Tour;<init>;22;TourTest;testNearestToString;151
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T09_03_15.135Z;2020-11-08 09:03:15;java.lang.NullPointerException;Tour;<init>;22;TourTest;testSmallestToString;204
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T09_03_15.135Z;2020-11-08 09:03:15;java.lang.NullPointerException;Tour;<init>;22;TourTest;testInOrderToString;97
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T09_03_15.135Z;2020-11-08 09:03:15;java.lang.NullPointerException;Tour;<init>;22;TourTest;testNearestDistance;133
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T09_03_15.135Z;2020-11-08 09:03:15;java.lang.NullPointerException;Tour;<init>;22;TourTest;testInOrderSize;61
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T09_03_15.135Z;2020-11-08 09:03:15;java.lang.NullPointerException;Tour;<init>;22;TourTest;testNearestSize;115
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T09_03_15.135Z;2020-11-08 09:03:15;java.lang.NullPointerException;Tour;<init>;22;TourTest;testNearestToString;151
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T09_03_15.135Z;2020-11-08 09:03:15;java.lang.NullPointerException;Tour;<init>;22;TourTest;testSmallestToString;204
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T09_03_15.135Z;2020-11-08 09:03:15;java.lang.NullPointerException;Tour;<init>;22;TourTest;testInOrderToString;97
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T09_03_15.135Z;2020-11-08 09:03:15;java.lang.NullPointerException;Tour;<init>;22;TourTest;testNearestDistance;133
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T09_03_15.135Z;2020-11-08 09:03:15;java.lang.NullPointerException;Tour;<init>;22;TourTest;testInOrderSize;61
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T09_03_15.135Z;2020-11-08 09:03:15;java.lang.NullPointerException;Tour;<init>;22;TourTest;testNearestSize;115
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T09_03_15.135Z;2020-11-08 09:03:15;java.lang.NullPointerException;Tour;<init>;22;TourTest;testSmallestDistance;186
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T09_23_13.246Z;2020-11-08 09:23:13;java.lang.NullPointerException;Tour;<init>;23;TourTest;testSmallestDistance;186
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T09_23_13.246Z;2020-11-08 09:23:13;java.lang.NullPointerException;Tour;<init>;23;TourTest;testInOrderDistance;79
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T09_23_13.246Z;2020-11-08 09:23:13;java.lang.NullPointerException;Tour;<init>;23;TourTest;testSmallestSize;168
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T09_23_13.246Z;2020-11-08 09:23:13;java.lang.NullPointerException;Tour;<init>;23;TourTest;testNearestToString;151
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T09_23_13.246Z;2020-11-08 09:23:13;java.lang.NullPointerException;Tour;<init>;23;TourTest;testSmallestToString;204
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T09_23_13.246Z;2020-11-08 09:23:13;java.lang.NullPointerException;Tour;<init>;23;TourTest;testInOrderToString;97
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T09_23_13.246Z;2020-11-08 09:23:13;java.lang.NullPointerException;Tour;<init>;23;TourTest;testNearestDistance;133
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T09_23_13.246Z;2020-11-08 09:23:13;java.lang.NullPointerException;Tour;<init>;23;TourTest;testInOrderSize;61
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T09_23_13.246Z;2020-11-08 09:23:13;java.lang.NullPointerException;Tour;<init>;23;TourTest;testNearestSize;115
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T09_23_13.246Z;2020-11-08 09:23:13;java.lang.NullPointerException;Tour;<init>;23;TourTest;testSmallestDistance;186
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T09_23_13.246Z;2020-11-08 09:23:13;java.lang.NullPointerException;Tour;<init>;23;TourTest;testInOrderDistance;79
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T09_23_13.246Z;2020-11-08 09:23:13;java.lang.NullPointerException;Tour;<init>;23;TourTest;testInOrderDistance;79
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T09_23_13.246Z;2020-11-08 09:23:13;java.lang.NullPointerException;Tour;<init>;23;TourTest;testSmallestSize;168
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T09_23_13.246Z;2020-11-08 09:23:13;java.lang.NullPointerException;Tour;<init>;23;TourTest;testNearestToString;151
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T09_23_13.246Z;2020-11-08 09:23:13;java.lang.NullPointerException;Tour;<init>;23;TourTest;testSmallestToString;204
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T09_23_13.246Z;2020-11-08 09:23:13;java.lang.NullPointerException;Tour;<init>;23;TourTest;testInOrderToString;97
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T09_23_13.246Z;2020-11-08 09:23:13;java.lang.NullPointerException;Tour;<init>;23;TourTest;testNearestDistance;133
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T09_23_13.246Z;2020-11-08 09:23:13;java.lang.NullPointerException;Tour;<init>;23;TourTest;testInOrderSize;61
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T09_23_13.246Z;2020-11-08 09:23:13;java.lang.NullPointerException;Tour;<init>;23;TourTest;testNearestSize;115
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T09_23_13.246Z;2020-11-08 09:23:13;java.lang.NullPointerException;Tour;<init>;23;TourTest;testSmallestDistance;186
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T09_23_13.246Z;2020-11-08 09:23:13;java.lang.NullPointerException;Tour;<init>;23;TourTest;testInOrderDistance;79
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T09_23_13.246Z;2020-11-08 09:23:13;java.lang.NullPointerException;Tour;<init>;23;TourTest;testSmallestSize;168
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T09_23_13.246Z;2020-11-08 09:23:13;java.lang.NullPointerException;Tour;<init>;23;TourTest;testSmallestSize;168
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T09_23_13.246Z;2020-11-08 09:23:13;java.lang.NullPointerException;Tour;<init>;23;TourTest;testNearestToString;151
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T09_23_13.246Z;2020-11-08 09:23:13;java.lang.NullPointerException;Tour;<init>;23;TourTest;testSmallestToString;204
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T09_23_13.246Z;2020-11-08 09:23:13;java.lang.NullPointerException;Tour;<init>;23;TourTest;testInOrderToString;97
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T09_23_13.246Z;2020-11-08 09:23:13;java.lang.NullPointerException;Tour;<init>;23;TourTest;testNearestDistance;133
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T09_23_13.246Z;2020-11-08 09:23:13;java.lang.NullPointerException;Tour;<init>;23;TourTest;testInOrderSize;61
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T09_23_13.246Z;2020-11-08 09:23:13;java.lang.NullPointerException;Tour;<init>;23;TourTest;testNearestSize;115
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T09_23_13.246Z;2020-11-08 09:23:13;java.lang.NullPointerException;Tour;<init>;23;TourTest;testNearestToString;151
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T09_23_13.246Z;2020-11-08 09:23:13;java.lang.NullPointerException;Tour;<init>;23;TourTest;testSmallestToString;204
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T09_23_13.246Z;2020-11-08 09:23:13;java.lang.NullPointerException;Tour;<init>;23;TourTest;testInOrderToString;97
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T09_23_13.246Z;2020-11-08 09:23:13;java.lang.NullPointerException;Tour;<init>;23;TourTest;testNearestDistance;133
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T09_23_13.246Z;2020-11-08 09:23:13;java.lang.NullPointerException;Tour;<init>;23;TourTest;testInOrderSize;61
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T09_23_13.246Z;2020-11-08 09:23:13;java.lang.NullPointerException;Tour;<init>;23;TourTest;testNearestSize;115
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T09_23_13.246Z;2020-11-08 09:23:13;java.lang.NullPointerException;Tour;<init>;23;TourTest;testSmallestDistance;186
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T10_49_07.868Z;2020-11-08 10:49:07;java.lang.NullPointerException;Tour;insertInOrder;113;TourTest;testInOrderDistance;82
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T10_49_07.868Z;2020-11-08 10:49:07;java.lang.NullPointerException;Tour;insertInOrder;113;TourTest;testInOrderToString;100
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T10_49_07.868Z;2020-11-08 10:49:07;java.lang.NullPointerException;Tour;insertInOrder;113;TourTest;testInOrderSize;64
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T10_49_07.868Z;2020-11-08 10:49:07;java.lang.NullPointerException;Tour;insertInOrder;113;TourTest;testInOrderDistance;82
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T10_49_07.868Z;2020-11-08 10:49:07;java.lang.NullPointerException;Tour;insertInOrder;113;TourTest;testInOrderToString;100
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T10_49_07.868Z;2020-11-08 10:49:07;java.lang.NullPointerException;Tour;insertInOrder;113;TourTest;testInOrderSize;64
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T10_49_07.868Z;2020-11-08 10:49:07;java.lang.NullPointerException;Tour;insertInOrder;113;TourTest;testInOrderDistance;82
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T10_49_07.868Z;2020-11-08 10:49:07;java.lang.NullPointerException;Tour;insertInOrder;113;TourTest;testInOrderToString;100
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T10_49_07.868Z;2020-11-08 10:49:07;java.lang.NullPointerException;Tour;insertInOrder;113;TourTest;testInOrderSize;64
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T12_00_13.505Z;2020-11-08 12:00:13;java.lang.NullPointerException;Tour;insertInOrder;114;TourTest;testInOrderDistance;82
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T12_00_13.505Z;2020-11-08 12:00:13;java.lang.NullPointerException;Tour;insertInOrder;114;TourTest;testInOrderToString;100
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T12_00_13.505Z;2020-11-08 12:00:13;java.lang.NullPointerException;Tour;insertInOrder;114;TourTest;testInOrderSize;64
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T12_00_13.505Z;2020-11-08 12:00:13;java.lang.NullPointerException;Tour;insertInOrder;114;TourTest;testInOrderDistance;82
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T12_00_13.505Z;2020-11-08 12:00:13;java.lang.NullPointerException;Tour;insertInOrder;114;TourTest;testInOrderToString;100
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T12_00_13.505Z;2020-11-08 12:00:13;java.lang.NullPointerException;Tour;insertInOrder;114;TourTest;testInOrderSize;64
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T13_02_56.267Z;2020-11-08 13:02:56;java.lang.NullPointerException;Tour;insertInOrder;113;TourTest;testInOrderDistance;82
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T13_02_56.267Z;2020-11-08 13:02:56;java.lang.NullPointerException;Tour;insertInOrder;113;TourTest;testInOrderToString;100
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T13_02_56.267Z;2020-11-08 13:02:56;java.lang.NullPointerException;Tour;insertInOrder;113;TourTest;testInOrderSize;64
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T13_02_56.267Z;2020-11-08 13:02:56;java.lang.NullPointerException;Tour;insertInOrder;113;TourTest;testInOrderDistance;82
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T13_02_56.267Z;2020-11-08 13:02:56;java.lang.NullPointerException;Tour;insertInOrder;113;TourTest;testInOrderToString;100
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T13_02_56.267Z;2020-11-08 13:02:56;java.lang.NullPointerException;Tour;insertInOrder;113;TourTest;testInOrderSize;64
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T13_23_24.924Z;2020-11-08 13:23:24;org.junit.runners.model.TestTimedOutException;Tour;toString;59;TourTest;testInOrderToString;102
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T13_23_24.924Z;2020-11-08 13:23:24;org.junit.runners.model.TestTimedOutException;Tour;toString;59;TourTest;testInOrderToString;102
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-08T13_23_24.924Z;2020-11-08 13:23:24;org.junit.runners.model.TestTimedOutException;Tour;toString;59;TourTest;testInOrderToString;102
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-10T19_21_00.763Z;2020-11-10 19:21:00;org.junit.runners.model.TestTimedOutException;java;util;Arrays;java;lang;AbstractStringBuilder
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-10T19_21_00.763Z;2020-11-10 19:21:00;org.junit.runners.model.TestTimedOutException;java;util;Arrays;java;lang;String
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-10T19_21_00.763Z;2020-11-10 19:21:00;org.junit.runners.model.TestTimedOutException;Tour;toString;58;TourTest;testInOrderToString;102
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-10T20_51_13.867Z;2020-11-10 20:51:13;java.lang.NullPointerException;Tour;toString;57;TourTest;testNearestToString;156
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-10T20_51_13.867Z;2020-11-10 20:51:13;java.lang.NullPointerException;Tour;toString;57;TourTest;testSmallestToString;209
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-10T20_51_13.867Z;2020-11-10 20:51:13;java.lang.NullPointerException;Tour;toString;57;TourTest;testNearestToString;156
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-10T20_51_13.867Z;2020-11-10 20:51:13;java.lang.NullPointerException;Tour;toString;57;TourTest;testSmallestToString;209
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-10T20_51_13.867Z;2020-11-10 20:51:13;java.lang.NullPointerException;Tour;toString;57;TourTest;testNearestToString;156
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-10T20_51_13.867Z;2020-11-10 20:51:13;java.lang.NullPointerException;Tour;toString;57;TourTest;testSmallestToString;209
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-10T20_51_13.867Z;2020-11-10 20:51:13;java.lang.NullPointerException;Tour;toString;57;TourTest;testNearestToString;156
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-10T20_51_13.867Z;2020-11-10 20:51:13;java.lang.NullPointerException;Tour;toString;57;TourTest;testSmallestToString;209
025e11c5a647be6af45e5040241901ecd65080f3;2020-11-10T20_51_13.867Z;2020-11-10 20:51:13;java.lang.NullPointerException;Tour;toString;57;TourTest;testInOrderToString;102
