student;snapshot;c_error;r_error;t_failed;t_success
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-10-25T21_49_02.321Z;0;24;29;13
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-10-25T21_50_49.690Z;0;0;28;14
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-10-25T21_53_20.420Z;0;0;17;25
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-10-25T21_54_00.872Z;0;0;17;25
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-10-25T22_02_37.092Z;0;0;28;14
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-10-27T05_11_21.336Z;0;0;28;14
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-10-27T05_24_45.390Z;0;0;28;14
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-10-27T06_20_00.252Z;0;0;28;14
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-10-27T17_52_02.747Z;0;0;28;14
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-10-27T18_16_45.967Z;0;0;28;14
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-10-27T18_54_13.526Z;0;0;28;14
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-10-27T19_15_21.624Z;1;0;0;0
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-10-28T22_32_39.320Z;0;0;17;25
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-10-28T22_49_50.868Z;1;0;0;0
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-10-29T01_49_53.363Z;1;0;0;0
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-10-29T03_11_46.996Z;1;0;0;0
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-10-29T03_41_45.402Z;1;0;0;0
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-10-29T03_54_55.966Z;1;0;0;0
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-10-29T04_20_31.027Z;1;0;0;0
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-10-29T05_05_17.564Z;1;0;0;0
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-10-29T06_05_58.002Z;1;0;0;0
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-10-29T15_21_25.570Z;0;29;31;11
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-10-29T15_55_06.487Z;0;24;26;16
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-10-29T19_10_39.434Z;1;0;0;0
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-10-29T19_27_53.811Z;0;0;0;42
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-10-29T19_58_35.171Z;0;0;17;25
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-10-29T20_12_13.296Z;0;0;17;25
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-10-29T20_15_55.380Z;0;0;17;25
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-10-29T20_17_11.973Z;0;0;0;42
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-10-29T20_52_48.172Z;0;0;17;25
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-10-29T20_57_16.256Z;0;0;17;25
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-10-29T21_02_56.020Z;0;0;0;42
084446117d0ab708d724abbe76e58340d13dc899;2020-10-29T10_03_18.201Z;0;0;28;14
084446117d0ab708d724abbe76e58340d13dc899;2020-10-29T11_46_13.545Z;0;0;17;25
084446117d0ab708d724abbe76e58340d13dc899;2020-10-29T11_46_36.497Z;0;24;29;13
