student;snapshot;c_error;r_error;t_failed;t_success
0cec4107a713477189bb82d9d34b81190cb1201b;2020-10-18T00_30_20.237Z;0;0;11;25
0de822bddc1dd72a3230320f51b10b9f7a509869;2020-10-13T22_45_18.699Z;0;0;0;0
0de822bddc1dd72a3230320f51b10b9f7a509869;2020-10-13T23_37_30.560Z;0;0;0;0
0de822bddc1dd72a3230320f51b10b9f7a509869;2020-10-14T02_20_07.290Z;0;0;0;0
0de822bddc1dd72a3230320f51b10b9f7a509869;2020-10-14T03_40_32.685Z;0;0;0;0
0de822bddc1dd72a3230320f51b10b9f7a509869;2020-10-15T21_48_55.788Z;0;0;0;0
0de822bddc1dd72a3230320f51b10b9f7a509869;2020-10-15T23_39_48.464Z;0;0;0;0
0de822bddc1dd72a3230320f51b10b9f7a509869;2020-10-16T00_46_52.214Z;0;0;0;0
0de822bddc1dd72a3230320f51b10b9f7a509869;2020-10-16T01_20_34.390Z;0;0;0;0
0de822bddc1dd72a3230320f51b10b9f7a509869;2020-10-16T01_20_52.293Z;1;0;0;0
0de822bddc1dd72a3230320f51b10b9f7a509869;2020-10-16T02_22_45.168Z;1;0;0;0
0de822bddc1dd72a3230320f51b10b9f7a509869;2020-10-16T03_02_34.972Z;0;0;16;20
0de822bddc1dd72a3230320f51b10b9f7a509869;2020-10-16T03_33_25.711Z;0;0;16;20
0e5e2419246434693bfda4a7c0c42bf8f6a75339;2020-10-13T18_20_19.057Z;1;0;0;0
0e5e2419246434693bfda4a7c0c42bf8f6a75339;2020-10-13T18_28_49.901Z;1;0;0;0
0e5e2419246434693bfda4a7c0c42bf8f6a75339;2020-10-13T19_28_51.506Z;1;0;0;0
0e5e2419246434693bfda4a7c0c42bf8f6a75339;2020-10-13T21_01_22.897Z;0;0;15;21
0e5e2419246434693bfda4a7c0c42bf8f6a75339;2020-10-14T15_01_21.126Z;0;0;15;21
0e5e2419246434693bfda4a7c0c42bf8f6a75339;2020-10-14T17_13_23.905Z;0;0;11;25
0e874cd0ec2bac9c0fde37da1d71d9f9c0456023;2020-10-13T01_28_12.536Z;1;0;0;0
0e874cd0ec2bac9c0fde37da1d71d9f9c0456023;2020-10-13T01_59_19.708Z;0;0;0;0
0e874cd0ec2bac9c0fde37da1d71d9f9c0456023;2020-10-13T01_59_24.070Z;0;0;0;0
0e874cd0ec2bac9c0fde37da1d71d9f9c0456023;2020-10-13T02_01_25.874Z;0;0;36;0
0e874cd0ec2bac9c0fde37da1d71d9f9c0456023;2020-10-13T02_33_38.792Z;0;0;0;0
0e874cd0ec2bac9c0fde37da1d71d9f9c0456023;2020-10-13T03_11_47.860Z;1;0;0;0
0e874cd0ec2bac9c0fde37da1d71d9f9c0456023;2020-10-13T12_52_48.319Z;0;0;30;6
0e874cd0ec2bac9c0fde37da1d71d9f9c0456023;2020-10-13T13_12_52.598Z;0;0;30;6
0e874cd0ec2bac9c0fde37da1d71d9f9c0456023;2020-10-13T14_25_09.986Z;1;0;0;0
0e874cd0ec2bac9c0fde37da1d71d9f9c0456023;2020-10-13T17_05_48.842Z;1;0;0;0
0e874cd0ec2bac9c0fde37da1d71d9f9c0456023;2020-10-13T18_33_30.142Z;0;0;15;21
0e874cd0ec2bac9c0fde37da1d71d9f9c0456023;2020-10-13T19_32_19.686Z;0;0;15;21
0e874cd0ec2bac9c0fde37da1d71d9f9c0456023;2020-10-13T20_24_16.425Z;0;0;15;21
0e874cd0ec2bac9c0fde37da1d71d9f9c0456023;2020-10-13T23_34_59.514Z;0;0;15;21
0e874cd0ec2bac9c0fde37da1d71d9f9c0456023;2020-10-13T23_47_36.764Z;0;0;15;21
0e874cd0ec2bac9c0fde37da1d71d9f9c0456023;2020-10-14T00_12_56.670Z;0;0;15;21
0e874cd0ec2bac9c0fde37da1d71d9f9c0456023;2020-10-14T00_41_03.614Z;0;0;15;21
0e874cd0ec2bac9c0fde37da1d71d9f9c0456023;2020-10-16T00_53_11.480Z;0;0;15;21
0e874cd0ec2bac9c0fde37da1d71d9f9c0456023;2020-10-16T01_23_42.221Z;0;0;15;21
0ebaaad003868565710d1724cb582f41ed3aa598;2020-10-13T04_20_10.685Z;1;0;0;0
0ebaaad003868565710d1724cb582f41ed3aa598;2020-10-14T00_29_47.615Z;0;0;16;20
0ebaaad003868565710d1724cb582f41ed3aa598;2020-10-14T17_00_00.630Z;0;0;11;25
0ebaaad003868565710d1724cb582f41ed3aa598;2020-10-23T17_46_25.110Z;1;0;0;0
0ebaaad003868565710d1724cb582f41ed3aa598;2020-10-23T18_42_43.146Z;1;0;0;0
0f88be4b4d0a31605c539532fce08ed600190170;2020-10-11T20_41_01.709Z;1;0;0;0
0f88be4b4d0a31605c539532fce08ed600190170;2020-10-11T20_52_36.929Z;1;0;0;0
0f88be4b4d0a31605c539532fce08ed600190170;2020-10-11T21_40_27.456Z;1;0;0;0
0f88be4b4d0a31605c539532fce08ed600190170;2020-10-11T22_00_37.177Z;1;0;0;0
0f88be4b4d0a31605c539532fce08ed600190170;2020-10-11T22_48_04.425Z;0;1;32;4
0f88be4b4d0a31605c539532fce08ed600190170;2020-10-12T22_43_58.189Z;1;0;0;0
0f88be4b4d0a31605c539532fce08ed600190170;2020-10-12T23_43_49.551Z;0;1;17;19
0f88be4b4d0a31605c539532fce08ed600190170;2020-10-13T11_55_45.284Z;1;0;0;0
0f88be4b4d0a31605c539532fce08ed600190170;2020-10-13T12_23_52.619Z;0;1;12;24
0f88be4b4d0a31605c539532fce08ed600190170;2020-10-14T12_56_52.988Z;0;0;11;25
0fc86b6a1afaad8cc203fac7e27c55097c310937;2020-10-13T17_46_06.698Z;1;0;0;0
0fc86b6a1afaad8cc203fac7e27c55097c310937;2020-10-13T18_03_48.237Z;1;0;0;0
0fc86b6a1afaad8cc203fac7e27c55097c310937;2020-10-13T19_09_21.190Z;1;0;0;0
0fc86b6a1afaad8cc203fac7e27c55097c310937;2020-10-14T03_39_20.054Z;1;0;0;0
0fc86b6a1afaad8cc203fac7e27c55097c310937;2020-10-14T05_00_23.355Z;0;0;16;20
0fc86b6a1afaad8cc203fac7e27c55097c310937;2020-10-14T15_20_50.923Z;0;0;16;20
0fc86b6a1afaad8cc203fac7e27c55097c310937;2020-10-14T20_54_00.143Z;0;0;14;22
0fc86b6a1afaad8cc203fac7e27c55097c310937;2020-10-15T04_08_26.056Z;0;0;11;25
107e619e6f2a5a39e729d6ffaa91b43d2be99edf;2020-10-11T15_57_39.608Z;1;0;0;0
107e619e6f2a5a39e729d6ffaa91b43d2be99edf;2020-10-11T16_00_30.724Z;1;0;0;0
107e619e6f2a5a39e729d6ffaa91b43d2be99edf;2020-10-11T16_11_17.667Z;1;0;0;0
107e619e6f2a5a39e729d6ffaa91b43d2be99edf;2020-10-11T16_28_14.811Z;1;0;0;0
107e619e6f2a5a39e729d6ffaa91b43d2be99edf;2020-10-11T16_48_32.695Z;1;0;0;0
107e619e6f2a5a39e729d6ffaa91b43d2be99edf;2020-10-12T04_24_54.752Z;0;0;18;18
107e619e6f2a5a39e729d6ffaa91b43d2be99edf;2020-10-12T15_48_05.241Z;0;0;16;20
107e619e6f2a5a39e729d6ffaa91b43d2be99edf;2020-10-12T20_54_14.695Z;1;0;0;0
107e619e6f2a5a39e729d6ffaa91b43d2be99edf;2020-10-13T17_48_23.181Z;0;0;11;25
11a155325f353f226a2e2f1ac11eb3aa5351b146;2020-10-13T18_16_18.429Z;1;0;0;0
11a155325f353f226a2e2f1ac11eb3aa5351b146;2020-10-13T20_54_14.782Z;0;0;11;25
1390c5e2235f7bf89d0e6af7570654c3fa81a50e;2020-10-13T21_23_03.591Z;0;0;0;0
1390c5e2235f7bf89d0e6af7570654c3fa81a50e;2020-10-13T21_24_05.576Z;0;0;0;0
1390c5e2235f7bf89d0e6af7570654c3fa81a50e;2020-10-13T21_24_30.625Z;1;0;0;0
1390c5e2235f7bf89d0e6af7570654c3fa81a50e;2020-10-13T21_39_21.408Z;1;0;0;0
1390c5e2235f7bf89d0e6af7570654c3fa81a50e;2020-10-14T00_17_28.094Z;1;0;0;0
1390c5e2235f7bf89d0e6af7570654c3fa81a50e;2020-10-14T01_31_47.612Z;1;0;0;0
1390c5e2235f7bf89d0e6af7570654c3fa81a50e;2020-10-14T14_46_55.269Z;0;7;33;3
1390c5e2235f7bf89d0e6af7570654c3fa81a50e;2020-10-14T20_34_16.645Z;1;0;0;0
1390c5e2235f7bf89d0e6af7570654c3fa81a50e;2020-10-14T20_59_00.616Z;1;0;0;0
1390c5e2235f7bf89d0e6af7570654c3fa81a50e;2020-10-15T18_35_19.789Z;1;0;0;0
1390c5e2235f7bf89d0e6af7570654c3fa81a50e;2020-10-15T20_11_22.338Z;1;0;0;0
1390c5e2235f7bf89d0e6af7570654c3fa81a50e;2020-10-15T20_30_59.377Z;1;0;0;0
1390c5e2235f7bf89d0e6af7570654c3fa81a50e;2020-10-15T21_36_24.365Z;0;0;11;25
139c29eaf2bf6ea4e53e4a9f895ad1199b063548;2020-10-10T20_49_17.136Z;1;0;0;0
139c29eaf2bf6ea4e53e4a9f895ad1199b063548;2020-10-10T21_19_04.002Z;1;0;0;0
139c29eaf2bf6ea4e53e4a9f895ad1199b063548;2020-10-10T21_49_49.218Z;0;0;36;0
139c29eaf2bf6ea4e53e4a9f895ad1199b063548;2020-10-11T18_57_25.914Z;0;1;32;4
139c29eaf2bf6ea4e53e4a9f895ad1199b063548;2020-10-11T19_57_10.795Z;0;2;31;5
139c29eaf2bf6ea4e53e4a9f895ad1199b063548;2020-10-11T20_50_49.316Z;1;0;0;0
139c29eaf2bf6ea4e53e4a9f895ad1199b063548;2020-10-11T22_17_07.946Z;0;1;17;19
139c29eaf2bf6ea4e53e4a9f895ad1199b063548;2020-10-11T23_52_23.820Z;0;1;17;19
139c29eaf2bf6ea4e53e4a9f895ad1199b063548;2020-10-12T01_02_28.677Z;0;1;15;21
139c29eaf2bf6ea4e53e4a9f895ad1199b063548;2020-10-12T02_51_45.364Z;0;1;12;24
139c29eaf2bf6ea4e53e4a9f895ad1199b063548;2020-10-13T15_43_39.008Z;0;1;12;24
139c29eaf2bf6ea4e53e4a9f895ad1199b063548;2020-10-13T16_09_22.612Z;0;1;12;24
139c29eaf2bf6ea4e53e4a9f895ad1199b063548;2020-10-13T19_00_36.001Z;0;0;11;25
139c29eaf2bf6ea4e53e4a9f895ad1199b063548;2020-10-15T00_54_27.774Z;0;0;11;25
15a781a47074cd944066e0eae974606082fc9788;2020-10-10T15_13_14.541Z;1;0;0;0
15a781a47074cd944066e0eae974606082fc9788;2020-10-10T15_35_15.446Z;0;2;28;8
15a781a47074cd944066e0eae974606082fc9788;2020-10-10T16_35_06.525Z;1;0;0;0
15a781a47074cd944066e0eae974606082fc9788;2020-10-10T17_00_59.684Z;0;0;12;24
15a781a47074cd944066e0eae974606082fc9788;2020-10-12T15_31_26.232Z;0;0;12;24
15a781a47074cd944066e0eae974606082fc9788;2020-10-14T18_19_36.266Z;0;0;11;25
15b943b08735673bf26c83a3211e0dcdbe4014e0;2020-10-13T14_04_25.329Z;1;0;0;0
15b943b08735673bf26c83a3211e0dcdbe4014e0;2020-10-13T14_10_37.334Z;1;0;0;0
15b943b08735673bf26c83a3211e0dcdbe4014e0;2020-10-13T16_54_40.935Z;0;0;31;5
15b943b08735673bf26c83a3211e0dcdbe4014e0;2020-10-13T17_45_47.670Z;0;0;26;10
15b943b08735673bf26c83a3211e0dcdbe4014e0;2020-10-13T18_10_33.903Z;0;0;21;15
15b943b08735673bf26c83a3211e0dcdbe4014e0;2020-10-13T20_50_54.945Z;0;1;17;19
15b943b08735673bf26c83a3211e0dcdbe4014e0;2020-10-13T21_47_16.675Z;0;0;11;25
15c790d885b3c3fbf73e766b09fe14cb31b34d63;2020-10-13T04_41_17.603Z;1;0;0;0
15c790d885b3c3fbf73e766b09fe14cb31b34d63;2020-10-13T04_54_04.437Z;1;0;0;0
15c790d885b3c3fbf73e766b09fe14cb31b34d63;2020-10-13T23_10_48.228Z;1;0;0;0
15c790d885b3c3fbf73e766b09fe14cb31b34d63;2020-10-13T23_48_34.370Z;1;0;0;0
15c790d885b3c3fbf73e766b09fe14cb31b34d63;2020-10-14T02_07_12.101Z;1;0;0;0
15c790d885b3c3fbf73e766b09fe14cb31b34d63;2020-10-14T03_04_25.169Z;1;0;0;0
15c790d885b3c3fbf73e766b09fe14cb31b34d63;2020-10-14T04_07_16.192Z;1;0;0;0
15c790d885b3c3fbf73e766b09fe14cb31b34d63;2020-10-14T16_52_38.233Z;1;0;0;0
15c790d885b3c3fbf73e766b09fe14cb31b34d63;2020-10-14T21_37_17.544Z;0;0;31;5
15c790d885b3c3fbf73e766b09fe14cb31b34d63;2020-10-14T21_51_41.580Z;0;0;31;5
15c790d885b3c3fbf73e766b09fe14cb31b34d63;2020-10-14T22_09_07.214Z;0;0;31;5
15c790d885b3c3fbf73e766b09fe14cb31b34d63;2020-10-14T22_35_18.043Z;0;0;31;5
15c790d885b3c3fbf73e766b09fe14cb31b34d63;2020-10-14T22_57_12.908Z;0;0;31;5
15c790d885b3c3fbf73e766b09fe14cb31b34d63;2020-10-14T23_59_46.981Z;0;2;28;8
15c790d885b3c3fbf73e766b09fe14cb31b34d63;2020-10-15T01_02_28.231Z;0;0;0;0
15c790d885b3c3fbf73e766b09fe14cb31b34d63;2020-10-15T01_02_48.067Z;0;0;0;0
15c790d885b3c3fbf73e766b09fe14cb31b34d63;2020-10-15T01_07_36.682Z;0;0;11;25
15c790d885b3c3fbf73e766b09fe14cb31b34d63;2020-10-15T02_42_08.103Z;0;0;11;25
15c790d885b3c3fbf73e766b09fe14cb31b34d63;2020-10-15T15_20_06.598Z;0;0;0;0
15c790d885b3c3fbf73e766b09fe14cb31b34d63;2020-10-15T23_38_59.921Z;1;0;0;0
15c790d885b3c3fbf73e766b09fe14cb31b34d63;2020-10-16T00_47_18.061Z;0;0;11;25
15c790d885b3c3fbf73e766b09fe14cb31b34d63;2020-10-16T03_20_07.788Z;0;0;11;25
1617cb7fffc171ccfb7a8a377fb8ed9188bebe0d;2020-10-14T16_25_26.300Z;1;0;0;0
1617cb7fffc171ccfb7a8a377fb8ed9188bebe0d;2020-10-14T16_25_49.459Z;0;0;0;0
1617cb7fffc171ccfb7a8a377fb8ed9188bebe0d;2020-10-14T16_28_04.058Z;0;0;0;0
1617cb7fffc171ccfb7a8a377fb8ed9188bebe0d;2020-10-14T16_29_22.164Z;0;0;36;0
1617cb7fffc171ccfb7a8a377fb8ed9188bebe0d;2020-10-15T08_41_32.124Z;0;0;11;25
1617cb7fffc171ccfb7a8a377fb8ed9188bebe0d;2020-10-15T09_57_55.909Z;0;0;11;25
1617cb7fffc171ccfb7a8a377fb8ed9188bebe0d;2020-10-15T11_00_01.665Z;0;0;11;25
1617cb7fffc171ccfb7a8a377fb8ed9188bebe0d;2020-10-15T12_25_19.392Z;0;0;0;0
1617cb7fffc171ccfb7a8a377fb8ed9188bebe0d;2020-10-15T12_35_18.994Z;0;0;0;0
1617cb7fffc171ccfb7a8a377fb8ed9188bebe0d;2020-10-15T18_47_33.435Z;0;0;0;0
1617cb7fffc171ccfb7a8a377fb8ed9188bebe0d;2020-10-15T19_20_09.453Z;0;0;0;0
1617cb7fffc171ccfb7a8a377fb8ed9188bebe0d;2020-10-15T19_46_08.577Z;0;0;10;26
1617cb7fffc171ccfb7a8a377fb8ed9188bebe0d;2020-10-15T20_05_28.980Z;0;0;10;26
1655907b46332e9bf59fd3792dffea88f661da4d;2020-10-10T22_26_57.731Z;1;0;0;0
1655907b46332e9bf59fd3792dffea88f661da4d;2020-10-10T22_29_22.351Z;1;0;0;0
1655907b46332e9bf59fd3792dffea88f661da4d;2020-10-11T01_00_04.457Z;0;1;27;9
1655907b46332e9bf59fd3792dffea88f661da4d;2020-10-11T01_38_54.154Z;0;1;22;14
1655907b46332e9bf59fd3792dffea88f661da4d;2020-10-11T07_00_08.981Z;0;1;21;15
1655907b46332e9bf59fd3792dffea88f661da4d;2020-10-11T07_43_05.382Z;0;1;17;19
1655907b46332e9bf59fd3792dffea88f661da4d;2020-10-11T15_01_30.778Z;0;5;20;16
1655907b46332e9bf59fd3792dffea88f661da4d;2020-10-11T23_05_30.513Z;0;5;20;16
1655907b46332e9bf59fd3792dffea88f661da4d;2020-10-12T00_32_50.990Z;0;5;19;17
1655907b46332e9bf59fd3792dffea88f661da4d;2020-10-12T00_48_27.967Z;0;5;19;17
1655907b46332e9bf59fd3792dffea88f661da4d;2020-10-12T13_40_28.115Z;0;5;19;17
1655907b46332e9bf59fd3792dffea88f661da4d;2020-10-12T17_50_58.936Z;0;1;12;24
1655907b46332e9bf59fd3792dffea88f661da4d;2020-10-12T18_01_40.801Z;0;1;12;24
1655907b46332e9bf59fd3792dffea88f661da4d;2020-10-12T19_18_34.750Z;0;1;12;24
1655907b46332e9bf59fd3792dffea88f661da4d;2020-10-12T19_25_16.512Z;0;0;0;0
1655907b46332e9bf59fd3792dffea88f661da4d;2020-10-12T19_51_30.755Z;0;0;0;0
1655907b46332e9bf59fd3792dffea88f661da4d;2020-10-13T14_24_46.227Z;0;0;0;0
1655907b46332e9bf59fd3792dffea88f661da4d;2020-10-13T22_00_46.102Z;0;0;0;0
1655907b46332e9bf59fd3792dffea88f661da4d;2020-10-13T22_25_20.798Z;0;0;11;25
1655907b46332e9bf59fd3792dffea88f661da4d;2020-10-14T19_03_29.701Z;0;0;0;0
1697b3ab314a9d0523a560fb62094ecc8b34c55f;2020-10-14T01_02_15.591Z;1;0;0;0
